"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","V delta","Vdc"
0,0.59515488147735596,0.5318915843963623,0.40484511852264404,1.0327186584472656,-0.28915596008300781,-1.1463088989257813,19.53125,539.0625
0.0099999997764825821,0.56812864542007446,0.5898439884185791,0.4101560115814209,0.84682846069335938,0.061967849731445313,-1.2702350616455078,19.53125,538.96484375
0.019999999552965164,0.49944064021110535,0.60253012180328369,0.39746987819671631,0.34079933166503906,0.22720146179199219,-0.95009422302246094,19.7265625,539.16015625
0.029999999329447746,0.42802616953849792,0.59214252233505249,0.40785747766494751,-0.051631927490234375,0.70225143432617188,-0.90878486633300781,19.62890625,539.0625
0.039999999105930328,0.40246099233627319,0.59753900766372681,0.46749910712242126,-0.52667999267578125,1.0533714294433594,-0.65060615539550781,19.23828125,539.0625
0.049999997019767761,0.40410834550857544,0.59589165449142456,0.53953415155410767,-1.0327110290527344,0.96042823791503906,-0.23752021789550781,19.3359375,538.8671875
0.059999998658895493,0.40490657091140747,0.56465953588485718,0.59509342908859253,-0.93976593017578125,0.67126846313476563,-0.020650863647460938,19.7265625,538.96484375
0.070000000298023224,0.39802432060241699,0.49296745657920837,0.60197567939758301,-0.98107528686523438,0.2168731689453125,0.41308975219726563,19.3359375,539.0625
0.079999998211860657,0.41245907545089722,0.42255926132202148,0.58754092454910278,-1.0430374145507813,-0.25817489624023438,1.0327186584472656,19.62890625,538.8671875
0.08999999612569809,0.47505959868431091,0.40253251791000366,0.59746748208999634,-0.67126083374023438,-0.68158721923828125,1.1153354644775391,19.62890625,538.96484375
0.099999994039535522,0.54801487922668457,0.40450721979141235,0.59549278020858765,-0.25817489624023438,-0.98107528686523438,0.9397735595703125,19.53125,538.96484375
0.10999999940395355,0.59580063819885254,0.40419936180114746,0.55978363752365112,0.061967849731445313,-0.96042060852050781,0.56799697875976563,19.53125,538.76953125
0.11999999731779099,0.597747802734375,0.40225216746330261,0.48668307065963745,0.74355888366699219,-1.2392539978027344,0.24785423278808594,19.53125,539.16015625
0.12999999523162842,0.58367198705673218,0.41632801294326782,0.41887485980987549,1.1669712066650391,-1.1979446411132813,-0.32013893127441406,19.53125,538.76953125
0.14000000059604645,0.59723269939422607,0.48284792900085449,0.40276730060577393,1.1566448211669922,-0.82616806030273438,-0.61962509155273438,19.62890625,539.2578125
0.14999999105930328,0.59623157978057861,0.55463564395904541,0.40376842021942139,0.8365020751953125,-0.44406318664550781,-0.73322296142578125,19.53125,539.0625
0.15999999642372131,0.55322444438934326,0.59680807590484619,0.40319189429283142,0.59897804260253906,-0.092939376831054688,-0.98107528686523438,19.53125,539.16015625
0.17000000178813934,0.48002225160598755,0.59789073467254639,0.40210926532745361,0.28916358947753906,0.65061378479003906,-1.1669635772705078,19.62890625,538.96484375
0.17999999225139618,0.41360786557197571,0.58639216423034668,0.41978806257247925,-0.12392234802246094,1.0017375946044922,-1.1153278350830078,19.62890625,538.96484375
0.18999999761581421,0.39886945486068726,0.60113054513931274,0.49047344923019409,-0.41308212280273438,0.89846611022949219,-0.8674774169921875,19.43359375,538.8671875
0.19999998807907104,0.40351805090904236,0.59648197889328003,0.56164181232452393,-0.67126083374023438,0.72290420532226563,-0.37177276611328125,20.01953125,538.8671875
0.20999999344348907,0.40334233641624451,0.5460813045501709,0.59665763378143311,-1.1050014495849609,0.61963272094726563,0.17556571960449219,19.53125,538.8671875
0.2199999988079071,0.40349972248077393,0.47267287969589233,0.59650027751922607,-1.2805633544921875,0.18589210510253906,0.7848663330078125,19.53125,539.0625
0.22999998927116394,0.42585375905036926,0.41020789742469788,0.58979213237762451,-1.0740184783935547,-0.15490341186523438,0.91912078857421875,19.43359375,538.8671875
0.23999999463558197,0.49606573581695557,0.39733946323394775,0.60266053676605225,-0.73322296142578125,-0.38210105895996094,0.79519462585449219,19.62890625,538.8671875
0.25,0.56680452823638916,0.40871319174766541,0.59128677845001221,-0.19621086120605469,-1.0430393218994141,0.90879249572753906,19.62890625,538.96484375
0.25999999046325684,0.59521263837814331,0.40478736162185669,0.53455519676208496,0.26851081848144531,-1.4251422882080078,0.80552291870117188,19.62890625,539.16015625
0.26999998092651367,0.59508329629898071,0.40491670370101929,0.46461018919944763,0.75388526916503906,-1.3631782531738281,0.28916549682617188,19.43359375,538.8671875
0.2800000011920929,0.59192651510238647,0.43261516094207764,0.40807348489761353,0.84683036804199219,-1.1153297424316406,3.814697265625e-06,19.3359375,539.16015625
0.28999999165534973,0.60071706771850586,0.50286787748336792,0.39928293228149414,0.87781143188476563,-0.8158416748046875,-0.44406318664550781,19.53125,539.0625
0.29999998211860657,0.58730000257492065,0.57191461324691772,0.41269999742507935,1.0327186584472656,-0.24784660339355469,-1.1772918701171875,19.53125,538.96484375
0.31000000238418579,0.52712160348892212,0.59667491912841797,0.40332508087158203,0.85715675354003906,0.092947006225585938,-1.3528518676757813,19.62890625,538.8671875
0.31999999284744263,0.45668321847915649,0.5954059362411499,0.40459403395652771,0.41308975219726563,0.59897994995117188,-1.2599086761474609,19.23828125,539.0625
