"Time","Id","Iq"
0,-0.061331748962402344,0.94368094205856323
0.0099999997764825821,-0.027647297829389572,1.1603821516036987
0.019999999552965164,0.0072374744340777397,0.96256083250045776
0.029999999329447746,0.010428215377032757,0.84810417890548706
0.039999999105930328,-0.04375796765089035,1.1553404331207275
0.049999997019767761,-0.010016858577728271,0.81826913356781006
0.059999998658895493,0.027796786278486252,1.0138083696365356
0.070000000298023224,-0.028880279511213303,0.96689689159393311
0.079999998211860657,-0.075605377554893494,0.75124108791351318
0.08999999612569809,-0.044250309467315674,1.1440045833587646
0.099999994039535522,-0.054092198610305786,0.88463896512985229
0.10999999940395355,0.015599370002746582,0.97831249237060547
0.11999999731779099,-0.12406183779239655,1.0188590288162231
0.12999999523162842,0.022440483793616295,0.80151677131652832
0.14000000059604645,-0.10494359582662582,1.0804619789123535
0.14999999105930328,-0.17803061008453369,0.90717935562133789
0.15999999642372131,-0.054855488240718842,1.0166988372802734
0.17000000178813934,-0.13664129376411438,1.080822229385376
0.17999999225139618,-0.099958181381225586,0.88693892955780029
0.18999999761581421,-0.13887828588485718,1.1260141134262085
0.19999998807907104,-0.13506434857845306,0.95681273937225342
0.20999999344348907,-0.049592219293117523,1.010703444480896
0.2199999988079071,-0.11505689471960068,1.2251920700073242
0.22999998927116394,-0.12988607585430145,0.86466395854949951
0.23999999463558197,-0.12606695294380188,1.0508400201797485
0.25,-0.16891789436340332,1.0417424440383911
0.25999999046325684,-0.063692450523376465,0.91072678565979004
0.26999998092651367,-0.042096935212612152,1.221509575843811
0.2800000011920929,-0.020096480846405029,0.89511239528656006
0.28999999165534973,-0.086724400520324707,0.9623253345489502
0.29999998211860657,-0.09940338134765625,1.100496768951416
0.31000000238418579,-0.0088368654251098633,0.89645659923553467
0.31999999284744263,0.028844337910413742,1.0811148881912231
