X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.199800e-01,2.000000e-04
0,0.00e+00,-1.60e+01,1.00e+00,6.40e-01,
1,5.92e+02,5.76e+02,-1.08e+00,-1.52e+00,
2,0.00e+00,-4.80e+01,8.80e-01,7.20e-01,
3,5.92e+02,5.76e+02,-1.12e+00,-1.60e+00,
4,5.92e+02,-4.80e+01,-1.04e+00,7.20e-01,
5,-1.60e+01,5.76e+02,9.60e-01,-1.44e+00,
6,-1.60e+01,-3.20e+01,7.60e-01,7.60e-01,
7,5.76e+02,5.76e+02,-1.16e+00,-1.48e+00,
8,5.92e+02,-1.60e+01,-1.28e+00,-1.52e+00,
9,-1.60e+01,5.76e+02,8.40e-01,6.80e-01,
10,5.92e+02,-1.60e+01,8.80e-01,7.60e-01,
11,-1.60e+01,5.76e+02,-1.52e+00,-1.40e+00,
12,0.00e+00,-4.80e+01,7.60e-01,8.00e-01,
13,5.76e+02,5.76e+02,-1.32e+00,-1.20e+00,
14,5.92e+02,5.76e+02,7.20e-01,-1.04e+00,
15,-1.60e+01,-3.20e+01,-1.60e+00,8.00e-01,
16,-1.60e+01,-3.20e+01,7.60e-01,-1.20e+00,
17,5.76e+02,5.76e+02,-1.68e+00,9.60e-01,
18,-1.60e+01,-3.20e+01,6.80e-01,8.80e-01,
19,5.92e+02,5.76e+02,-1.44e+00,-1.12e+00,
20,-3.20e+01,-4.80e+01,6.00e-01,1.00e+00,
21,6.08e+02,5.92e+02,-1.24e+00,-1.08e+00,
22,0.00e+00,-1.60e+01,5.20e-01,9.20e-01,
23,5.92e+02,5.76e+02,-1.68e+00,-1.04e+00,
24,0.00e+00,-4.80e+01,4.80e-01,1.04e+00,
25,5.76e+02,5.76e+02,-1.56e+00,-1.00e+00,
26,0.00e+00,-1.60e+01,6.40e-01,6.00e-01,
27,5.92e+02,5.76e+02,-1.76e+00,-1.08e+00,
28,-1.60e+01,5.76e+02,5.60e-01,-8.40e-01,
29,5.76e+02,-4.80e+01,-1.68e+00,9.60e-01,
30,5.76e+02,-4.80e+01,-1.60e+00,1.16e+00,
31,-1.60e+01,5.76e+02,6.00e-01,-1.04e+00,
32,-1.60e+01,-1.60e+01,6.80e-01,1.04e+00,
33,5.76e+02,5.76e+02,-1.64e+00,-1.04e+00,
34,5.76e+02,-1.60e+01,6.40e-01,1.00e+00,
35,-1.60e+01,5.76e+02,-1.44e+00,-1.08e+00,
36,5.92e+02,-4.80e+01,6.80e-01,-1.08e+00,
37,-1.60e+01,5.76e+02,-1.24e+00,2.40e-01,
38,5.76e+02,-3.20e+01,-1.56e+00,1.60e-01,
39,-1.60e+01,5.76e+02,7.60e-01,-1.08e+00,
40,5.76e+02,5.76e+02,-1.52e+00,9.20e-01,
41,-3.20e+01,-4.80e+01,7.60e-01,-9.60e-01,
42,0.00e+00,-4.80e+01,8.00e-01,9.20e-01,
43,5.76e+02,5.76e+02,-1.44e+00,-1.12e+00,
44,5.92e+02,-1.60e+01,8.40e-01,8.40e-01,
45,-1.60e+01,5.76e+02,-1.28e+00,-1.16e+00,
46,0.00e+00,-1.60e+01,7.20e-01,8.40e-01,
47,5.92e+02,5.76e+02,-1.20e+00,-1.08e+00,
48,5.92e+02,5.76e+02,9.20e-01,8.40e-01,
49,-1.60e+01,-3.20e+01,-1.12e+00,-1.44e+00,
50,5.76e+02,-4.80e+01,9.20e-01,-1.44e+00,
51,-1.60e+01,5.76e+02,-1.08e+00,7.20e-01,
52,5.92e+02,-4.80e+01,1.04e+00,7.20e-01,
53,-3.20e+01,5.92e+02,-1.08e+00,-1.56e+00,
54,-3.20e+01,-4.80e+01,9.60e-01,6.40e-01,
55,6.08e+02,5.92e+02,-1.04e+00,-1.44e+00,
56,6.08e+02,-4.80e+01,1.08e+00,7.20e-01,
57,-3.20e+01,5.92e+02,-1.04e+00,-1.56e+00,
58,0.00e+00,-4.80e+01,1.00e+00,-1.60e+00,
59,5.92e+02,5.76e+02,-1.04e+00,7.20e-01,
60,0.00e+00,5.76e+02,1.00e+00,6.40e-01,
61,5.76e+02,-3.20e+01,-9.60e-01,-1.60e+00,
62,5.92e+02,5.76e+02,1.00e+00,7.20e-01,
63,-3.20e+01,-4.80e+01,-1.04e+00,-1.60e+00,
64,5.76e+02,-1.60e+01,-1.04e+00,5.20e-01,
65,-1.60e+01,5.76e+02,1.08e+00,-1.56e+00,
66,-1.60e+01,5.76e+02,1.08e+00,6.80e-01,
67,5.92e+02,-4.80e+01,-9.60e-01,-1.60e+00,
68,6.08e+02,-4.80e+01,1.04e+00,-1.56e+00,
69,-3.20e+01,5.76e+02,-9.60e-01,6.80e-01,
70,0.00e+00,5.76e+02,1.04e+00,-1.64e+00,
71,5.76e+02,-4.80e+01,-1.00e+00,6.40e-01,
72,5.76e+02,-3.20e+01,9.60e-01,-1.60e+00,
73,-1.60e+01,5.76e+02,-9.60e-01,6.80e-01,
74,-1.60e+01,5.76e+02,8.80e-01,6.40e-01,
75,5.76e+02,-4.80e+01,-1.00e+00,-1.56e+00,
76,5.76e+02,-1.60e+01,1.04e+00,-1.64e+00,
77,-1.60e+01,5.76e+02,-9.60e-01,7.20e-01,
78,5.92e+02,-1.60e+01,1.00e+00,7.20e-01,
79,-1.60e+01,5.76e+02,-1.08e+00,-1.52e+00,
80,0.00e+00,-1.60e+01,1.00e+00,-1.60e+00,
81,5.76e+02,5.76e+02,-1.08e+00,7.20e-01,
82,0.00e+00,5.92e+02,-1.12e+00,6.00e-01,
83,5.76e+02,-4.80e+01,8.80e-01,-1.56e+00,
84,5.76e+02,-1.60e+01,-1.12e+00,7.20e-01,
85,-1.60e+01,5.76e+02,9.20e-01,-1.32e+00,
86,0.00e+00,5.76e+02,8.80e-01,-1.16e+00,
87,5.76e+02,-4.80e+01,-1.04e+00,6.80e-01,
88,5.76e+02,-1.60e+01,7.60e-01,6.80e-01,
89,-1.60e+01,5.76e+02,-1.12e+00,-1.36e+00,
90,-1.60e+01,5.76e+02,8.40e-01,7.20e-01,
91,5.92e+02,-3.20e+01,-1.20e+00,-1.44e+00,
92,-1.60e+01,5.76e+02,8.40e-01,8.00e-01,
93,5.76e+02,-3.20e+01,-1.16e+00,-1.32e+00,
94,5.76e+02,-1.60e+01,8.00e-01,7.60e-01,
95,-1.60e+01,5.76e+02,-1.32e+00,-1.36e+00,
96,0.00e+00,-1.60e+01,8.00e-01,8.40e-01,
97,5.76e+02,5.76e+02,-1.28e+00,-1.44e+00,
98,-1.60e+01,-1.60e+01,7.60e-01,-1.36e+00,
99,5.76e+02,5.76e+02,-1.32e+00,8.40e-01,
100,5.92e+02,-1.60e+01,6.80e-01,8.80e-01,
101,-1.60e+01,5.76e+02,-1.56e+00,-1.20e+00,
102,0.00e+00,-1.60e+01,-1.56e+00,9.20e-01,
103,5.76e+02,5.76e+02,5.60e-01,-1.12e+00,
104,5.92e+02,-1.60e+01,6.00e-01,8.80e-01,
105,-1.60e+01,5.76e+02,-1.68e+00,-1.16e+00,
106,-1.60e+01,-4.80e+01,5.20e-01,8.80e-01,
107,5.92e+02,5.76e+02,-1.68e+00,-4.00e-01,
108,5.76e+02,-3.20e+01,4.80e-01,9.60e-01,
109,-1.60e+01,5.76e+02,-1.44e+00,-9.60e-01,
110,5.76e+02,-1.60e+01,4.80e-01,8.40e-01,
111,-1.60e+01,5.76e+02,-1.36e+00,-1.16e+00,
112,0.00e+00,-1.60e+01,6.00e-01,9.60e-01,
113,5.76e+02,5.76e+02,-1.56e+00,-1.12e+00,
114,5.92e+02,5.76e+02,-1.64e+00,-3.20e-01,
115,-1.60e+01,-4.80e+01,6.00e-01,9.20e-01,
116,0.00e+00,-3.20e+01,-1.60e+00,9.60e-01,
117,5.76e+02,5.76e+02,6.00e-01,-9.60e-01,
118,-1.60e+01,5.76e+02,6.00e-01,9.60e-01,
119,5.92e+02,-3.20e+01,-1.56e+00,-6.00e-01,
120,-1.60e+01,-4.80e+01,-1.56e+00,8.80e-01,
121,6.08e+02,5.76e+02,7.20e-01,-1.04e+00,
122,-1.60e+01,-4.80e+01,-1.44e+00,6.80e-01,
123,5.92e+02,5.76e+02,7.20e-01,-1.16e+00,
124,-1.60e+01,5.92e+02,-1.36e+00,8.80e-01,
125,6.08e+02,-4.80e+01,7.60e-01,-1.16e+00,
126,5.92e+02,5.76e+02,-1.00e+00,8.00e-01,
127,-1.60e+01,-4.80e+01,8.80e-01,-1.24e+00,
128,5.76e+02,-4.80e+01,-1.00e+00,-1.36e+00,
129,-1.60e+01,5.60e+02,8.80e-01,8.40e-01,
130,-1.60e+01,5.92e+02,9.20e-01,7.60e-01,
131,5.92e+02,-3.20e+01,-1.04e+00,-1.32e+00,
132,5.92e+02,-4.80e+01,-9.60e-01,7.60e-01,
133,-1.60e+01,5.92e+02,9.60e-01,-1.52e+00,
134,5.76e+02,-1.60e+01,1.00e+00,6.40e-01,
135,-1.60e+01,5.76e+02,-9.60e-01,-1.52e+00,
136,5.92e+02,5.76e+02,1.00e+00,6.80e-01,
137,-1.60e+01,-3.20e+01,-9.60e-01,-1.48e+00,
138,5.76e+02,-1.60e+01,1.08e+00,7.20e-01,
139,-1.60e+01,5.76e+02,-8.80e-01,-1.40e+00,
140,-1.60e+01,5.76e+02,1.12e+00,6.40e-01,
141,5.92e+02,-4.80e+01,-8.80e-01,-1.44e+00,
142,0.00e+00,-4.80e+01,1.12e+00,6.80e-01,
143,5.92e+02,5.92e+02,-6.80e-01,-1.48e+00,
144,5.92e+02,-1.60e+01,1.16e+00,-1.56e+00,
145,-1.60e+01,5.76e+02,-6.80e-01,6.80e-01,
146,5.76e+02,-1.60e+01,1.08e+00,6.80e-01,
147,-1.60e+01,5.76e+02,-7.60e-01,-1.56e+00,
148,5.76e+02,5.76e+02,1.16e+00,6.40e-01,
149,-1.60e+01,-3.20e+01,-8.40e-01,-1.56e+00,
150,5.76e+02,-1.60e+01,-8.40e-01,6.00e-01,
151,-1.60e+01,5.76e+02,1.20e+00,-1.56e+00,
152,5.76e+02,-1.60e+01,-8.00e-01,6.40e-01,
153,-1.60e+01,5.76e+02,1.00e+00,-1.20e+00,
154,5.92e+02,5.76e+02,-8.00e-01,6.80e-01,
155,-3.20e+01,-4.80e+01,1.20e+00,-1.52e+00,
156,-1.60e+01,5.76e+02,1.16e+00,6.40e-01,
157,5.92e+02,-4.80e+01,-8.40e-01,-1.44e+00,
158,5.76e+02,5.76e+02,1.20e+00,6.00e-01,
159,-1.60e+01,-4.80e+01,-8.00e-01,-1.24e+00,
160,0.00e+00,-3.20e+01,1.20e+00,7.20e-01,
161,5.76e+02,5.76e+02,-8.80e-01,-1.40e+00,
162,-1.60e+01,5.76e+02,1.16e+00,5.60e-01,
163,5.76e+02,-3.20e+01,-8.80e-01,-1.48e+00,
164,-1.60e+01,-1.60e+01,1.08e+00,-1.52e+00,
165,5.76e+02,5.76e+02,-9.20e-01,6.80e-01,
166,-1.60e+01,-1.60e+01,1.12e+00,7.60e-01,
167,5.76e+02,5.76e+02,-9.20e-01,-1.04e+00,
168,5.92e+02,-4.80e+01,8.80e-01,8.00e-01,
169,-3.20e+01,5.76e+02,-9.20e-01,-1.32e+00,
170,5.76e+02,5.76e+02,9.60e-01,8.00e-01,
171,-1.60e+01,-3.20e+01,-9.20e-01,-1.16e+00,
172,-1.60e+01,5.76e+02,-1.00e+00,8.00e-01,
173,5.76e+02,-4.80e+01,9.60e-01,-1.40e+00,
174,0.00e+00,-3.20e+01,9.60e-01,8.00e-01,
175,5.92e+02,5.76e+02,-1.04e+00,-1.20e+00,
176,0.00e+00,-1.60e+01,9.20e-01,8.40e-01,
177,5.76e+02,5.76e+02,-1.12e+00,-1.12e+00,
178,0.00e+00,-1.60e+01,8.40e-01,8.00e-01,
179,5.92e+02,5.76e+02,-1.20e+00,-1.36e+00,
180,0.00e+00,5.76e+02,7.60e-01,8.00e-01,
181,5.92e+02,-3.20e+01,-1.40e+00,-1.20e+00,
182,0.00e+00,5.92e+02,8.00e-01,-1.12e+00,
183,5.76e+02,-4.80e+01,-1.44e+00,8.80e-01,
184,-1.60e+01,-3.20e+01,7.20e-01,-1.20e+00,
185,5.76e+02,5.76e+02,-1.52e+00,8.80e-01,
186,0.00e+00,-1.60e+01,5.20e-01,8.80e-01,
187,5.92e+02,5.76e+02,-1.48e+00,-1.16e+00,
188,0.00e+00,-1.60e+01,6.40e-01,8.00e-01,
189,5.92e+02,5.76e+02,-1.60e+00,-1.04e+00,
190,6.08e+02,-4.80e+01,4.80e-01,9.20e-01,
191,-3.20e+01,5.92e+02,-1.56e+00,-1.24e+00,
192,5.92e+02,-1.60e+01,6.40e-01,-1.20e+00,
193,-1.60e+01,5.76e+02,-1.56e+00,9.20e-01,
194,0.00e+00,5.76e+02,6.00e-01,-1.20e+00,
195,5.76e+02,-3.20e+01,-1.52e+00,9.20e-01,
196,-1.60e+01,-1.60e+01,6.80e-01,8.40e-01,
197,5.92e+02,5.76e+02,-1.56e+00,-1.16e+00,
198,5.76e+02,-1.60e+01,5.60e-01,-1.24e+00,
199,-1.60e+01,5.76e+02,-1.44e+00,9.60e-01,
200,-1.60e+01,-3.20e+01,-1.52e+00,8.80e-01,
201,5.92e+02,5.76e+02,6.80e-01,-1.20e+00,
202,0.00e+00,5.76e+02,7.20e-01,-1.24e+00,
203,5.92e+02,-4.80e+01,-1.24e+00,9.60e-01,
204,5.92e+02,5.76e+02,6.40e-01,8.40e-01,
205,-1.60e+01,-3.20e+01,-1.44e+00,-1.20e+00,
206,-1.60e+01,-4.80e+01,7.60e-01,8.40e-01,
207,5.76e+02,5.76e+02,-1.08e+00,-1.24e+00,
208,-1.60e+01,-1.60e+01,8.40e-01,-1.08e+00,
