"Time","Id","Iq"
0,0.22003364562988281,0.018967416137456894
0.0099999997764825821,0.19074946641921997,0.02107788622379303
0.019999999552965164,0.16692572832107544,-0.16133740544319153
0.029999999329447746,0.22704599797725677,-0.24140414595603943
0.039999999105930328,0.22000209987163544,0.091304443776607513
0.049999997019767761,0.25298106670379639,0.1537630558013916
0.059999998658895493,0.3056139349937439,0.024371352046728134
0.070000000298023224,0.3278256356716156,-0.20947188138961792
0.079999998211860657,0.30133640766143799,-0.10242109000682831
0.08999999612569809,0.27094107866287231,0.043156754225492477
0.099999994039535522,0.34868177771568298,0.046724304556846619
0.10999999940395355,0.27279943227767944,-0.22234432399272919
0.11999999731779099,0.22097176313400269,-0.20583710074424744
0.12999999523162842,0.19998821616172791,0.0032041273079812527
0.14000000059604645,0.24414682388305664,0.057377889752388
0.14999999105930328,0.23784029483795166,-0.15510904788970947
0.15999999642372131,0.22279709577560425,-0.21834342181682587
0.17000000178813934,0.18951931595802307,0.12028439342975616
0.17999999225139618,0.26413163542747498,0.17351321876049042
0.18999999761581421,0.26912450790405273,-0.015373401343822479
0.19999998807907104,0.33076772093772888,-0.17751762270927429
0.20999999344348907,0.24359254539012909,0.0027686110697686672
0.2199999988079071,0.29729330539703369,0.15214645862579346
0.22999998927116394,0.34254723787307739,0.080143660306930542
0.23999999463558197,0.37688702344894409,-0.17284832894802094
0.25,0.26011127233505249,-0.21614506840705872
0.25999999046325684,0.17865058779716492,0.035552185028791428
0.26999998092651367,0.24155089259147644,0.095907077193260193
0.2800000011920929,0.27125927805900574,-0.028095632791519165
0.28999999165534973,0.22626224160194397,-0.2849443256855011
0.29999998211860657,0.2050265371799469,-0.015655448660254478
0.31000000238418579,0.14338666200637817,0.10649102926254272
0.31999999284744263,0.23682050406932831,0.11920704692602158
