"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","V delta","Vdc"
0,0.54028260707855225,0.4090803861618042,0.5909196138381958,0.49570655822753906,-1.1669635772705078,0.40276336669921875,19.04296875,539.16015625
0.0099999997764825821,0.58646231889724731,0.41353768110275269,0.55775338411331177,0.81584739685058594,-1.1876182556152344,-0.041303634643554688,19.43359375,539.16015625
0.019999999552965164,0.59600436687469482,0.40399563312530518,0.48827335238456726,0.71257591247558594,-0.7125701904296875,-0.4027557373046875,19.53125,538.96484375
0.029999999329447746,0.58734977245330811,0.41265022754669189,0.4208655059337616,0.54734230041503906,-0.17555809020996094,-0.64027786254882813,19.140625,539.2578125
0.039999999105930328,0.59445643424987793,0.47796210646629333,0.40554356575012207,0.57832527160644531,-0.020650863647460938,-1.0120563507080078,19.53125,539.35546875
0.049999997019767761,0.58893883228302002,0.54673337936401367,0.41106119751930237,0.4234161376953125,0.4234161376953125,-1.2392539978027344,19.3359375,539.0625
0.059999998658895493,0.55192023515701294,0.58872526884078979,0.41127473115921021,-0.030977249145507813,0.71257781982421875,-1.0740203857421875,19.3359375,539.16015625
0.070000000298023224,0.48134753108024597,0.59802913665771484,0.40197086334228516,-0.27882957458496094,0.57832527160644531,-0.5060272216796875,19.53125,539.0625
0.079999998211860657,0.4145488440990448,0.58545112609863281,0.41542899608612061,-0.70224189758300781,0.53701400756835938,-0.25817489624023438,19.53125,539.0625
0.08999999612569809,0.40436398983001709,0.59563601016998291,0.48576357960700989,-0.99140357971191406,0.61963272094726563,-0.01032257080078125,19.23828125,538.96484375
0.099999994039535522,0.40964043140411377,0.59035956859588623,0.5558011531829834,-1.1050014495849609,0.27883720397949219,0.39243507385253906,19.43359375,538.8671875
0.10999999940395355,0.40515255928039551,0.54726272821426392,0.59484744071960449,-0.81583976745605469,-0.25817489624023438,0.5266876220703125,19.7265625,538.96484375
0.11999999731779099,0.40115782618522644,0.47383305430412292,0.59884214401245117,-0.44406318664550781,-0.42341041564941406,0.61963272094726563,19.43359375,539.16015625
0.12999999523162842,0.42546862363815308,0.41413027048110962,0.58586972951889038,-0.28915596008300781,-0.86747550964355469,0.90879440307617188,19.82421875,538.76953125
0.14000000059604645,0.49659594893455505,0.4037136435508728,0.5962863564491272,-0.041303634643554688,-1.0946750640869141,0.67126846313476563,19.62890625,539.0625
0.14999999105930328,0.56688427925109863,0.40882366895675659,0.59117633104324341,0.35112762451171875,-0.90878486633300781,0.26851081848144531,19.43359375,539.0625
0.15999999642372131,0.59834802150726318,0.40165197849273682,0.53840965032577515,0.46472549438476563,-0.7125701904296875,-0.17555809020996094,19.53125,539.0625
0.17000000178813934,0.59373778104782104,0.40626224875450134,0.4660097062587738,0.91912078857421875,-0.80551338195800781,-0.53700637817382813,19.43359375,538.96484375
0.17999999225139618,0.58569920063018799,0.43543773889541626,0.41430079936981201,1.0636997222900391,-0.48537254333496094,-0.99140167236328125,19.921875,539.0625
0.18999999761581421,0.59539639949798584,0.50415802001953125,0.40460360050201416,0.74355697631835938,-0.06195831298828125,-1.0843467712402344,19.62890625,539.16015625
0.19999998807907104,0.59051245450973511,0.57559776306152344,0.40948754549026489,0.2168731689453125,0.2168731689453125,-0.7642059326171875,19.43359375,539.0625
0.20999999344348907,0.52973002195358276,0.59703218936920166,0.40296778082847595,-0.082612991333007813,0.55766868591308594,-0.85714912414550781,19.62890625,538.96484375
0.2199999988079071,0.45736435055732727,0.59241926670074463,0.40758073329925537,-0.4543914794921875,0.89846611022949219,-0.85714912414550781,19.53125,538.96484375
0.22999998927116394,0.41143780946731567,0.58856219053268433,0.44203236699104309,-0.93976593017578125,0.97075462341308594,-0.4543914794921875,19.3359375,538.96484375
0.23999999463558197,0.40034985542297363,0.59965014457702637,0.51334458589553833,-0.8158416748046875,0.51636123657226563,-0.15490341186523438,19.53125,539.0625
0.25,0.41086882352828979,0.58913117647171021,0.58154374361038208,-0.87780380249023438,0.0619659423828125,0.29949188232421875,19.53125,538.96484375
0.25999999046325684,0.40404367446899414,0.52279585599899292,0.59595632553100586,-0.99140167236328125,-0.18588638305664063,0.82617568969726563,19.3359375,539.0625
0.26999998092651367,0.40806746482849121,0.4497235119342804,0.59193253517150879,-0.80551338195800781,-0.56798934936523438,0.9397735595703125,19.23828125,538.76953125
0.2800000011920929,0.44505506753921509,0.40530663728713989,0.59469336271286011,-0.2478485107421875,-0.79518699645996094,0.60930633544921875,19.3359375,538.96484375
0.28999999165534973,0.51850652694702148,0.39934980869293213,0.60065019130706787,0.051639556884765625,-0.85714912414550781,0.36145401000976563,19.23828125,539.0625
0.29999998211860657,0.58477234840393066,0.41522762179374695,0.58342146873474121,0.50603485107421875,-1.1772899627685547,0.19622039794921875,19.23828125,539.0625
0.31000000238418579,0.59520721435546875,0.40479278564453125,0.51449573040008545,0.87781143188476563,-1.1463088989257813,-0.11359405517578125,19.7265625,539.2578125
0.31999999284744263,0.59085285663604736,0.40914711356163025,0.44316983222961426,0.95009994506835938,-0.78485870361328125,-0.47504425048828125,19.53125,539.16015625
