"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","V delta","Vdc"
0,0.54977017641067505,0.52212589979171753,0.45022979378700256,-0.15490341186523438,0.61963272094726563,-0.89845848083496094,17.87109375,538.28125
0.0099999997764825821,0.54275202751159668,0.5388953685760498,0.45724800229072571,-0.10326766967773438,0.76421356201171875,-1.0327110290527344,18.06640625,538.28125
0.019999999552965164,0.52978527545928955,0.54793274402618408,0.45206725597381592,-0.41308212280273438,0.72290420532226563,-0.72289657592773438,18.5546875,538.18359375
0.029999999329447746,0.51156562566757202,0.5502697229385376,0.4497302770614624,-0.61962509155273438,0.7332305908203125,-0.58864402770996094,18.06640625,538.37890625
0.039999999105930328,0.49446588754653931,0.54999059438705444,0.45000940561294556,-0.80551338195800781,0.87781143188476563,-0.38210105895996094,18.26171875,538.4765625
0.049999997019767761,0.47407034039497375,0.55013495683670044,0.44986504316329956,-0.85714912414550781,0.59897804260253906,-0.13424873352050781,18.65234375,538.57421875
0.059999998658895493,0.45739659667015076,0.54336899518966675,0.45663100481033325,-0.99140357971191406,0.72290420532226563,-0.0929412841796875,18.65234375,538.4765625
0.070000000298023224,0.45205634832382202,0.54794365167617798,0.47280743718147278,-1.0843467712402344,0.54734230041503906,0.12392807006835938,18.9453125,538.57421875
0.079999998211860657,0.44705015420913696,0.55294984579086304,0.49045172333717346,-0.96042060852050781,0.13425636291503906,0.34079933166503906,18.26171875,538.28125
0.08999999612569809,0.44918179512023926,0.55081820487976074,0.50933998823165894,-1.0740203857421875,0.16523933410644531,0.53701400756835938,18.359375,538.4765625
0.099999994039535522,0.44931373000144958,0.55068624019622803,0.527549147605896,-0.8674774169921875,-0.19621086120605469,0.70224952697753906,18.5546875,538.37890625
0.10999999940395355,0.45441389083862305,0.54444140195846558,0.54558610916137695,-0.81583976745605469,-0.27882957458496094,0.74355888366699219,19.23828125,538.4765625
0.11999999731779099,0.45100489258766174,0.52562087774276733,0.54899507761001587,-0.80551528930664063,-0.4027557373046875,0.86748504638671875,18.45703125,538.28125
0.12999999523162842,0.44559916853904724,0.509177565574646,0.55440086126327515,-0.34079170227050781,-0.73322296142578125,0.6815948486328125,18.45703125,538.28125
0.14000000059604645,0.44820216298103333,0.48953509330749512,0.55179780721664429,-0.35111808776855469,-0.83649444580078125,0.82617568969726563,18.84765625,538.57421875
0.14999999105930328,0.45088702440261841,0.47205892205238342,0.54911297559738159,-0.16522979736328125,-1.0430374145507813,0.79519462585449219,17.96875,538.4765625
0.15999999642372131,0.45580595731735229,0.45349115133285522,0.54650884866714478,-0.01032257080078125,-1.0120563507080078,0.53701400756835938,19.53125,538.28125
0.17000000178813934,0.47533559799194336,0.45092514157295227,0.54907482862472534,0.14458465576171875,-1.1463088989257813,0.60930633544921875,18.5546875,538.28125
0.17999999225139618,0.49231988191604614,0.44592007994651794,0.55407989025115967,0.41308975219726563,-1.0120582580566406,0.13425636291503906,18.84765625,538.28125
0.18999999761581421,0.51183855533599854,0.45003572106361389,0.54996424913406372,0.54734230041503906,-1.2082729339599609,0.27883720397949219,18.65234375,538.28125
0.19999998807907104,0.5278429388999939,0.45173075795173645,0.54826921224594116,0.86748504638671875,-1.1050014495849609,-0.051631927490234375,17.7734375,538.37890625
0.20999999344348907,0.54747593402862549,0.45252406597137451,0.54408848285675049,0.70225143432617188,-0.74355125427246094,-0.32013702392578125,19.3359375,538.4765625
0.2199999988079071,0.54833376407623291,0.45166623592376709,0.52358651161193848,0.92944717407226563,-0.90878677368164063,-0.39242935180664063,18.26171875,538.37890625
0.22999998927116394,0.55376249551773071,0.44623750448226929,0.50618642568588257,0.7332305908203125,-0.44406318664550781,-0.67126083374023438,18.45703125,538.37890625
0.23999999463558197,0.55069798231124878,0.44930201768875122,0.48715487122535706,0.81584930419921875,-0.49570083618164063,-0.84682083129882813,18.75,538.37890625
0.25,0.54757261276245117,0.45242741703987122,0.46952506899833679,0.86748504638671875,-0.24784660339355469,-0.96042060852050781,17.28515625,538.37890625
0.25999999046325684,0.54718369245529175,0.45769661664962769,0.45281630754470825,0.5266876220703125,0.051639556884765625,-0.97074699401855469,19.53125,538.28125
0.26999998092651367,0.54892712831497192,0.4785764217376709,0.45107290148735046,0.62996101379394531,0.09294891357421875,-1.0843467712402344,18.359375,537.98828125
0.2800000011920929,0.55165082216262817,0.49566692113876343,0.44834920763969421,0.3201446533203125,0.36145401000976563,-1.1050014495849609,17.87109375,538.28125
0.28999999165534973,0.55060184001922607,0.51605808734893799,0.44939815998077393,0.2168731689453125,0.52668952941894531,-1.0223846435546875,18.359375,538.18359375
0.29999998211860657,0.54721421003341675,0.53397619724273682,0.45278578996658325,0.061967849731445313,0.67126846313476563,-1.0017299652099609,17.87109375,538.37890625
0.31000000238418579,0.53903317451477051,0.54799771308898926,0.45200228691101074,-0.2994842529296875,0.66094017028808594,-0.8158416748046875,19.23828125,538.28125
0.31999999284744263,0.51861840486526489,0.55014139413833618,0.44985860586166382,-0.3511199951171875,0.80552101135253906,-0.80551528930664063,17.67578125,538.18359375
