X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-7.800000e-01,5.000000e-03
0,-8.00e-02,0.00e+00,
1,0.00e+00,-2.00e-02,
2,-8.00e-02,0.00e+00,
3,0.00e+00,-2.00e-02,
4,-8.00e-02,0.00e+00,
5,-8.00e-02,-2.00e-02,
6,0.00e+00,0.00e+00,
7,-8.00e-02,-2.00e-02,
8,-8.00e-02,0.00e+00,
9,0.00e+00,-2.00e-02,
10,-8.00e-02,0.00e+00,
11,8.00e-02,-2.00e-02,
12,8.00e-02,0.00e+00,
13,-8.00e-02,-2.00e-02,
14,-8.00e-02,0.00e+00,
15,0.00e+00,-2.00e-02,
16,-8.00e-02,0.00e+00,
17,-8.00e-02,-2.00e-02,
18,-8.00e-02,0.00e+00,
19,8.00e-02,-2.00e-02,
20,-8.00e-02,0.00e+00,
21,8.00e-02,-2.00e-02,
22,-8.00e-02,0.00e+00,
23,0.00e+00,-2.00e-02,
24,-8.00e-02,-2.00e-02,
25,0.00e+00,0.00e+00,
26,0.00e+00,-2.00e-02,
27,-8.00e-02,0.00e+00,
28,-8.00e-02,0.00e+00,
29,0.00e+00,-2.00e-02,
30,-8.00e-02,0.00e+00,
31,0.00e+00,-2.00e-02,
32,-8.00e-02,0.00e+00,
33,0.00e+00,-2.00e-02,
34,-8.00e-02,0.00e+00,
35,8.00e-02,-2.00e-02,
36,-8.00e-02,0.00e+00,
37,0.00e+00,-2.00e-02,
38,-8.00e-02,-2.00e-02,
39,0.00e+00,0.00e+00,
40,-8.00e-02,0.00e+00,
41,0.00e+00,-2.00e-02,
42,-8.00e-02,0.00e+00,
43,8.00e-02,-2.00e-02,
44,-8.00e-02,0.00e+00,
45,8.00e-02,-2.00e-02,
46,-8.00e-02,0.00e+00,
47,0.00e+00,-2.00e-02,
48,-8.00e-02,-2.00e-02,
49,8.00e-02,0.00e+00,
50,-8.00e-02,0.00e+00,
51,8.00e-02,-2.00e-02,
52,-8.00e-02,-2.00e-02,
53,0.00e+00,0.00e+00,
54,-8.00e-02,0.00e+00,
55,0.00e+00,-2.00e-02,
56,-8.00e-02,0.00e+00,
57,8.00e-02,-2.00e-02,
58,-8.00e-02,0.00e+00,
59,-8.00e-02,-2.00e-02,
60,-8.00e-02,0.00e+00,
