X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-4.350000e-01,5.000000e-03
0,1.60e-01,0.00e+00,
1,-1.60e-01,-2.00e-02,
2,-1.60e-01,0.00e+00,
3,1.60e-01,-2.00e-02,
4,-1.60e-01,-2.00e-02,
5,1.60e-01,0.00e+00,
6,-1.60e-01,-2.00e-02,
7,1.60e-01,0.00e+00,
8,-1.60e-01,0.00e+00,
9,1.60e-01,-2.00e-02,
10,-1.60e-01,0.00e+00,
11,1.60e-01,-2.00e-02,
12,1.60e-01,0.00e+00,
13,-1.60e-01,-2.00e-02,
14,-1.60e-01,0.00e+00,
15,1.60e-01,-2.00e-02,
16,1.60e-01,0.00e+00,
17,-1.60e-01,-2.00e-02,
18,-1.60e-01,0.00e+00,
19,1.60e-01,-2.00e-02,
20,-1.60e-01,-2.00e-02,
21,1.60e-01,0.00e+00,
22,1.60e-01,0.00e+00,
23,-1.60e-01,-2.00e-02,
24,1.60e-01,0.00e+00,
25,-1.60e-01,-2.00e-02,
26,-1.60e-01,-2.00e-02,
27,1.60e-01,0.00e+00,
28,1.60e-01,0.00e+00,
29,-1.60e-01,-2.00e-02,
30,-1.60e-01,0.00e+00,
31,1.60e-01,-2.00e-02,
32,-1.60e-01,0.00e+00,
33,1.60e-01,-2.00e-02,
34,1.60e-01,-2.00e-02,
35,-1.60e-01,0.00e+00,
36,1.60e-01,0.00e+00,
37,-1.60e-01,-2.00e-02,
38,1.60e-01,0.00e+00,
39,-1.60e-01,-2.00e-02,
40,1.60e-01,-2.00e-02,
41,-1.60e-01,0.00e+00,
42,1.60e-01,0.00e+00,
43,-1.60e-01,-2.00e-02,
44,1.60e-01,0.00e+00,
45,-1.60e-01,-2.00e-02,
46,1.60e-01,0.00e+00,
47,-1.60e-01,-2.00e-02,
48,-1.60e-01,-2.00e-02,
49,1.60e-01,0.00e+00,
50,-1.60e-01,0.00e+00,
51,1.60e-01,-2.00e-02,
52,1.60e-01,0.00e+00,
53,-1.60e-01,-2.00e-02,
54,-1.60e-01,0.00e+00,
55,1.60e-01,-2.00e-02,
56,-1.60e-01,-2.00e-02,
57,1.60e-01,0.00e+00,
58,1.60e-01,0.00e+00,
59,-1.60e-01,-2.00e-02,
60,1.60e-01,0.00e+00,
61,-1.60e-01,-2.00e-02,
62,1.60e-01,0.00e+00,
63,-1.60e-01,-2.00e-02,
64,-1.60e-01,0.00e+00,
65,1.60e-01,-2.00e-02,
66,-1.60e-01,0.00e+00,
67,1.60e-01,-2.00e-02,
68,-1.60e-01,-2.00e-02,
69,1.60e-01,0.00e+00,
70,-1.60e-01,-2.00e-02,
71,1.60e-01,0.00e+00,
72,-1.60e-01,0.00e+00,
73,1.60e-01,-2.00e-02,
74,-1.60e-01,0.00e+00,
75,1.60e-01,-2.00e-02,
76,1.60e-01,-2.00e-02,
77,-1.60e-01,0.00e+00,
78,-1.60e-01,0.00e+00,
79,1.60e-01,-2.00e-02,
80,1.60e-01,0.00e+00,
81,-1.60e-01,-2.00e-02,
82,-1.60e-01,0.00e+00,
83,1.60e-01,-2.00e-02,
84,-1.60e-01,0.00e+00,
85,1.60e-01,-2.00e-02,
86,-1.60e-01,0.00e+00,
87,1.60e-01,-2.00e-02,
88,1.60e-01,0.00e+00,
89,-1.60e-01,-2.00e-02,
90,-1.60e-01,0.00e+00,
91,1.60e-01,-2.00e-02,
92,-1.60e-01,-2.00e-02,
93,1.60e-01,0.00e+00,
94,-1.60e-01,0.00e+00,
