X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-3.000000e-02,5.000000e-05
0,6.40e+01,-3.32e+02,1.56e+02,
1,8.40e+01,-2.92e+02,1.12e+02,
2,8.40e+01,-3.12e+02,1.48e+02,
3,6.80e+01,-2.80e+02,1.08e+02,
4,6.80e+01,-3.00e+02,1.40e+02,
5,9.20e+01,-2.64e+02,8.80e+01,
6,7.60e+01,-2.80e+02,1.28e+02,
7,9.20e+01,-2.60e+02,9.20e+01,
8,7.60e+01,-2.80e+02,1.24e+02,
9,9.60e+01,-2.60e+02,7.60e+01,
10,9.60e+01,-2.60e+02,1.12e+02,
11,8.00e+01,-2.80e+02,7.60e+01,
12,8.40e+01,-2.76e+02,1.16e+02,
13,1.04e+02,-2.60e+02,6.40e+01,
14,8.80e+01,-2.60e+02,6.40e+01,
15,1.08e+02,-2.80e+02,1.04e+02,
16,9.60e+01,-2.60e+02,1.04e+02,
17,1.20e+02,-2.80e+02,6.00e+01,
18,1.04e+02,-2.60e+02,6.00e+01,
19,1.24e+02,-2.88e+02,1.04e+02,
20,1.12e+02,-2.68e+02,1.04e+02,
21,1.32e+02,-3.00e+02,4.80e+01,
22,1.16e+02,-2.80e+02,4.80e+01,
23,1.44e+02,-3.12e+02,1.00e+02,
24,1.28e+02,-2.96e+02,9.60e+01,
25,1.52e+02,-3.28e+02,4.40e+01,
26,1.36e+02,-3.08e+02,4.40e+01,
27,1.60e+02,-3.40e+02,9.20e+01,
28,1.48e+02,-3.20e+02,8.80e+01,
29,1.64e+02,-3.44e+02,4.00e+01,
30,1.48e+02,-3.36e+02,8.00e+01,
31,1.64e+02,-3.16e+02,3.60e+01,
32,1.48e+02,-3.28e+02,8.00e+01,
33,1.64e+02,-3.04e+02,2.40e+01,
34,1.64e+02,-3.12e+02,2.40e+01,
35,1.48e+02,-2.84e+02,7.20e+01,
36,1.48e+02,-3.00e+02,6.80e+01,
37,1.64e+02,-2.68e+02,1.20e+01,
38,1.48e+02,-2.80e+02,1.60e+01,
39,1.68e+02,-2.56e+02,6.00e+01,
40,1.52e+02,-2.68e+02,6.00e+01,
41,1.76e+02,-2.44e+02,4.00e+00,
42,1.60e+02,-2.64e+02,4.00e+00,
43,1.80e+02,-2.40e+02,5.60e+01,
44,1.68e+02,-2.56e+02,5.60e+01,
45,1.88e+02,-2.28e+02,0.00e+00,
46,1.72e+02,-2.52e+02,0.00e+00,
47,1.92e+02,-2.28e+02,4.80e+01,
