X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-3.000000e-02,5.000000e-05
0,-7.60e+01,2.72e+02,-1.28e+02,
1,-1.16e+02,2.52e+02,-9.60e+01,
2,-8.40e+01,2.68e+02,-1.16e+02,
3,-1.16e+02,2.52e+02,-9.20e+01,
4,-9.20e+01,2.52e+02,-1.08e+02,
5,-1.24e+02,2.68e+02,-8.00e+01,
6,-1.28e+02,2.52e+02,-1.04e+02,
7,-9.60e+01,2.72e+02,-8.40e+01,
8,-1.04e+02,2.52e+02,-9.60e+01,
9,-1.52e+02,2.84e+02,-7.60e+01,
10,-1.28e+02,2.68e+02,-9.60e+01,
11,-1.60e+02,3.04e+02,-7.60e+01,
12,-1.32e+02,2.88e+02,-9.20e+01,
13,-1.76e+02,3.24e+02,-6.80e+01,
14,-1.84e+02,3.04e+02,-8.40e+01,
15,-1.56e+02,3.32e+02,-6.80e+01,
16,-1.56e+02,3.28e+02,-8.00e+01,
17,-1.88e+02,2.92e+02,-5.20e+01,
18,-1.84e+02,3.04e+02,-6.80e+01,
19,-1.56e+02,2.64e+02,-4.80e+01,
20,-1.80e+02,2.80e+02,-6.00e+01,
21,-1.56e+02,2.52e+02,-3.60e+01,
22,-1.64e+02,2.60e+02,-4.80e+01,
23,-1.88e+02,2.36e+02,-2.80e+01,
24,-1.72e+02,2.56e+02,-4.40e+01,
25,-1.96e+02,2.32e+02,-2.40e+01,
26,-1.76e+02,2.52e+02,-2.00e+01,
27,-2.00e+02,2.24e+02,-4.40e+01,
28,-1.84e+02,2.20e+02,-3.60e+01,
29,-2.12e+02,2.48e+02,-1.60e+01,
30,-1.92e+02,2.24e+02,-2.80e+01,
31,-2.24e+02,2.48e+02,-8.00e+00,
32,-2.12e+02,2.32e+02,-2.00e+01,
33,-2.56e+02,2.60e+02,0.00e+00,
34,-2.36e+02,2.40e+02,-1.60e+01,
35,-2.68e+02,2.68e+02,4.00e+00,
36,-2.52e+02,2.68e+02,-8.00e+00,
37,-2.72e+02,2.40e+02,1.20e+01,
38,-2.68e+02,2.60e+02,-8.00e+00,
39,-2.44e+02,2.20e+02,1.60e+01,
40,-2.60e+02,2.40e+02,4.00e+00,
41,-2.28e+02,2.04e+02,3.20e+01,
42,-2.48e+02,2.28e+02,1.20e+01,
43,-2.24e+02,1.92e+02,3.20e+01,
44,-2.24e+02,2.08e+02,1.60e+01,
45,-2.48e+02,1.72e+02,4.40e+01,
46,-2.28e+02,2.04e+02,4.00e+01,
47,-2.56e+02,1.72e+02,2.40e+01,
48,-2.36e+02,1.60e+02,2.40e+01,
49,-2.60e+02,1.92e+02,5.60e+01,
50,-2.44e+02,1.92e+02,3.60e+01,
51,-2.68e+02,1.52e+02,5.60e+01,
52,-2.56e+02,1.48e+02,4.80e+01,
53,-2.88e+02,1.88e+02,6.80e+01,
54,-2.72e+02,1.88e+02,5.20e+01,
55,-3.12e+02,1.52e+02,8.00e+01,
56,-2.96e+02,1.48e+02,6.40e+01,
57,-3.36e+02,1.88e+02,9.20e+01,
58,-3.28e+02,1.80e+02,6.40e+01,
59,-3.08e+02,1.36e+02,9.20e+01,
60,-3.24e+02,1.68e+02,9.60e+01,
61,-2.88e+02,1.32e+02,7.60e+01,
62,-3.00e+02,1.56e+02,7.60e+01,
63,-2.60e+02,1.08e+02,1.00e+02,
64,-2.80e+02,1.40e+02,8.40e+01,
65,-2.52e+02,1.00e+02,1.08e+02,
66,-2.68e+02,1.32e+02,1.04e+02,
67,-2.52e+02,9.20e+01,8.40e+01,
68,-2.68e+02,8.40e+01,8.80e+01,
69,-2.48e+02,1.20e+02,1.16e+02,
70,-2.52e+02,1.20e+02,9.60e+01,
71,-2.68e+02,8.40e+01,1.24e+02,
72,-2.52e+02,7.20e+01,1.08e+02,
73,-2.76e+02,1.12e+02,1.32e+02,
74,-2.60e+02,1.16e+02,1.20e+02,
75,-2.92e+02,6.40e+01,1.48e+02,
76,-2.76e+02,6.80e+01,1.36e+02,
77,-3.16e+02,1.08e+02,1.68e+02,
78,-3.00e+02,1.04e+02,1.48e+02,
79,-3.28e+02,5.20e+01,1.76e+02,
80,-3.28e+02,5.20e+01,1.60e+02,
81,-3.04e+02,9.60e+01,1.84e+02,
82,-3.16e+02,8.80e+01,1.84e+02,
83,-2.80e+02,3.60e+01,1.56e+02,
84,-2.92e+02,7.60e+01,1.60e+02,
85,-2.52e+02,3.60e+01,1.84e+02,
86,-2.76e+02,7.20e+01,1.60e+02,
87,-2.44e+02,1.60e+01,1.84e+02,
88,-2.56e+02,6.00e+01,1.68e+02,
89,-2.36e+02,1.60e+01,1.88e+02,
90,-2.56e+02,6.00e+01,1.72e+02,
91,-2.32e+02,4.00e+00,1.92e+02,
92,-2.28e+02,4.80e+01,1.80e+02,
93,-2.48e+02,4.00e+00,2.04e+02,
94,-2.44e+02,5.20e+01,1.84e+02,
95,-2.24e+02,4.00e+00,2.12e+02,
96,-2.24e+02,-8.00e+00,2.00e+02,
97,-2.48e+02,3.60e+01,2.40e+02,
98,-2.36e+02,4.00e+01,2.24e+02,
99,-2.64e+02,-1.20e+01,2.56e+02,
100,-2.48e+02,2.80e+01,2.40e+02,
101,-2.68e+02,-2.00e+01,2.72e+02,
102,-2.68e+02,2.40e+01,2.72e+02,
103,-2.36e+02,-3.20e+01,2.44e+02,
104,-2.52e+02,-3.20e+01,2.68e+02,
105,-2.16e+02,1.20e+01,2.40e+02,
106,-2.32e+02,8.00e+00,2.52e+02,
107,-1.96e+02,-4.40e+01,2.24e+02,
108,-2.08e+02,0.00e+00,2.20e+02,
109,-1.88e+02,-4.80e+01,2.48e+02,
110,-2.00e+02,-8.00e+00,2.24e+02,
111,-1.76e+02,-5.60e+01,2.48e+02,
112,-1.92e+02,-1.20e+01,2.32e+02,
113,-1.72e+02,-5.60e+01,2.60e+02,
114,-1.84e+02,-2.00e+01,2.40e+02,
115,-1.64e+02,-6.80e+01,2.60e+02,
116,-1.76e+02,-2.40e+01,2.48e+02,
117,-1.60e+02,-6.80e+01,2.76e+02,
118,-1.76e+02,-3.20e+01,2.56e+02,
119,-1.56e+02,-8.40e+01,2.96e+02,
120,-1.64e+02,-4.80e+01,2.80e+02,
121,-1.80e+02,-9.20e+01,3.20e+02,
122,-1.80e+02,-5.60e+01,3.04e+02,
123,-1.56e+02,-1.04e+02,3.28e+02,
124,-1.72e+02,-6.80e+01,3.28e+02,
125,-1.44e+02,-1.04e+02,3.00e+02,
