"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","Id","Iq","Vd","Vq"
0,0.64825063943862915,0.79546213150024414,0.20453789830207825,-0.06195831298828125,-0.082614898681640625,-0.47504425048828125,0.040205534547567368,0.265745609998703,-29.278690338134766,214.17901611328125
0.0099999997764825821,0.21727621555328369,0.78272378444671631,0.68359100818634033,-0.47504425048828125,0.2168731689453125,-0.061960220336914063,0.04054061695933342,0.39992785453796387,-30.902669906616211,209.9930419921875
0.019999999552965164,0.47847557067871094,0.20303800702095032,0.79696202278137207,-0.17555618286132813,-0.44406318664550781,0.6815948486328125,0.060346633195877075,0.67618578672409058,-33.778495788574219,206.18927001953125
0.029999999329447746,0.76344949007034302,0.26833701133728027,0.23655050992965698,0.6299591064453125,-0.42341041564941406,-0.52667999267578125,-0.13325487077236176,0.72696632146835327,-31.946010589599609,205.32682800292969
0.039999999105930328,0.42136427760124207,0.80340743064880371,0.19659256935119629,-0.13424873352050781,-0.020650863647460938,-0.66093254089355469,0.13885615766048431,0.36923229694366455,-31.249748229980469,213.41949462890625
0.049999997019767761,0.20371147990226746,0.65468347072601318,0.79628849029541016,-0.21686553955078125,0.051639556884765625,0.28916358947753906,-0.10967998951673508,0.27098357677459717,-27.580617904663086,215.71160888671875
0.059999998658895493,0.6868288516998291,0.21832486987113953,0.78167510032653809,0.061967849731445313,-0.68158912658691406,0.55766868591308594,0.064189299941062927,0.71737408638000488,-34.075225830078125,209.13714599609375
0.070000000298023224,0.79247605800628662,0.47934231162071228,0.20752394199371338,0.71257591247558594,-0.33046531677246094,-0.8158416748046875,-0.0044749579392373562,0.90178775787353516,-35.171916961669922,202.67729187011719
0.079999998211860657,0.23422470688819885,0.76577532291412354,0.27248391509056091,-0.36144638061523438,0.48538017272949219,-0.67126083374023438,0.10951515287160873,0.68263339996337891,-34.671253204345703,205.43309020996094
0.08999999612569809,0.20109224319458008,0.42566272616386414,0.79890775680541992,-0.30981063842773438,-0.12392234802246094,0.39243507385253906,-0.10845698416233063,0.40589964389801025,-29.289989471435547,210.2474365234375
0.099999994039535522,0.79639679193496704,0.20360320806503296,0.65568900108337402,0.18589210510253906,-0.020650863647460938,-0.051631927490234375,-0.12980794906616211,0.073351562023162842,-25.672050476074219,216.27999877929688
