"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","Id","Iq","Vd","Vq"
0,0.6036604642868042,0.19840851426124573,0.80159151554107666,-0.85714912414550781,0.1136016845703125,0.7848663330078125,0.93414866924285889,0.18992249667644501,4.6513199806213379,209.4002685546875
0.0099999997764825821,0.8019791841506958,0.37559717893600464,0.1980208158493042,0.15491104125976563,-1.0843467712402344,0.41308975219726563,0.92356407642364502,0.037608586251735687,6.5227079391479492,211.45281982421875
0.019999999552965164,0.29183289408683777,0.80400490760803223,0.19599506258964539,0.87781143188476563,-0.83649444580078125,-0.72289657592773438,0.97841536998748779,-0.51772612333297729,11.343160629272461,222.54458618164063
0.029999999329447746,0.18869012594223022,0.5095476508140564,0.81130987405776978,-0.54733657836914063,1.0533733367919922,-0.44406318664550781,1.0330874919891357,0.052788756787776947,5.1550559997558594,211.89614868164063
0.039999999105930328,0.77416074275970459,0.22583925724029541,0.71826374530792236,-0.51635360717773438,-0.46471786499023438,0.9397735595703125,0.88559025526046753,0.3547624945640564,3.8116214275360107,205.269775390625
0.049999997019767761,0.79959368705749512,0.6020578145980835,0.20040631294250488,0.60930442810058594,-1.0843467712402344,-0.18588447570800781,0.94201421737670898,0.26447272300720215,4.2609052658081055,207.77880859375
0.059999998658895493,0.19037523865699768,0.80962479114532471,0.36835995316505432,0.70224952697753906,-0.020650863647460938,-1.0636920928955078,1.0011729001998901,-0.22035703063011169,8.255157470703125,216.91462707519531
0.070000000298023224,0.19862216711044312,0.2916637659072876,0.80137783288955688,-0.58864402770996094,1.0636997222900391,-0.51635360717773438,0.99861735105514526,-0.40674042701721191,10.109240531921387,220.74285888671875
0.079999998211860657,0.81564038991928101,0.18435961008071899,0.51168406009674072,-0.67126083374023438,-0.50602531433105469,1.0120658874511719,1.0664260387420654,-0.10306678712368011,6.1437053680419922,215.08419799804688
0.08999999612569809,0.71522951126098633,0.77553033828735352,0.22446969151496887,0.9397735595703125,-0.68158912658691406,-0.5576629638671875,0.98149174451828003,0.35008710622787476,2.5450832843780518,206.15489196777344
0.099999994039535522,0.19675529003143311,0.80324470996856689,0.60199069976806641,0.041311264038085938,0.5783233642578125,-0.97074699401855469,0.90062087774276733,0.11759801954030991,5.6264238357543945,210.45980834960938
