"Time / s","rpm to rad/s","CAN Unpack:id","Manual Switch","Gain:1","Ref Field Current","Gain:3","Torque"
0,104.71975708007813,104.92844390869141,0.69162029027938843,0.71257781982421875,0.80000001192092896,0.14458465576171875,0.96826839447021484
0.00090000004274770617,104.71975708007813,104.92903137207031,0.67870688438415527,0.70224952697753906,0.80000001192092896,0.20654678344726563,0.95018959045410156
0.0018000000854954123,104.71975708007813,104.92908477783203,0.66641098260879517,0.67126846313476563,0.80000001192092896,0.18589210510253906,0.9329754114151001
0.0027000000700354576,104.71975708007813,104.92913055419922,0.65412056446075439,0.76421165466308594,0.80000001192092896,0.18589401245117188,0.91576880216598511
0.0036000001709908247,104.71975708007813,104.92913055419922,0.64188247919082642,0.64028739929199219,0.80000001192092896,0.16523933410644531,0.89863550662994385
0.0045000002719461918,104.71975708007813,104.84400177001953,0.73328578472137451,0.75388526916503906,0.80000001192092896,0.14458465576171875,1.0266001224517822
0.0054000001400709152,104.71975708007813,104.70374298095703,0.89677417278289795,0.83650398254394531,0.80000001192092896,0.13425636291503906,1.255483865737915
0.006300000473856926,104.71975708007813,104.65320587158203,0.95970374345779419,0.87781143188476563,0.80000001192092896,0.13425636291503906,1.3435852527618408
0.0072000003419816494,104.71975708007813,104.63146209716797,0.99024677276611328,1.0120639801025391,0.80000001192092896,0.15491104125976563,1.3863455057144165
0.0081000002101063728,104.71975708007813,104.61776733398438,1.0120044946670532,0.98108291625976563,0.80000001192092896,0.20654678344726563,1.4168063402175903
0.0090000005438923836,104.71975708007813,104.70134735107422,0.91942644119262695,1.0637016296386719,0.80000001192092896,0.16523933410644531,1.2871969938278198
0.0099000008776783943,104.71975708007813,104.84092712402344,0.7546154260635376,0.8881378173828125,0.80000001192092896,0.18589210510253906,1.0564616918563843
0.01080000028014183,104.71975708007813,104.89121246337891,0.68776929378509521,0.76421356201171875,0.80000001192092896,0.20654678344726563,0.96287697553634644
