"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","Id","Iq","Vd","Vq"
0,0.28848960995674133,0.71151041984558105,0.55112504959106445,-1.1979465484619141,0.78486824035644531,0.10327529907226563,-0.059002988040447235,1.1617646217346191,-1.5886502265930176,145.73455810546875
0.0099999997764825821,0.290517657995224,0.44774672389030457,0.70948231220245361,-1.0636940002441406,-0.20653915405273438,1.0430450439453125,0.02010556124150753,1.2231749296188354,-2.8108181953430176,144.40794372558594
0.019999999552965164,0.55074244737625122,0.28655895590782166,0.71344101428985596,0.20654678344726563,-1.1876182556152344,0.80552101135253906,-0.11505657434463501,1.1752541065216064,-1.116938591003418,146.974853515625
0.029999999329447746,0.71112143993377686,0.28887858986854553,0.44884273409843445,1.0120639801025391,-1.0327110290527344,-0.32013893127441406,-0.054445963352918625,1.1972458362579346,-1.6350831985473633,145.47288513183594
0.039999999105930328,0.71037822961807251,0.55625045299530029,0.28962177038192749,0.88813972473144531,-0.041303634643554688,-1.2908897399902344,0.057088177651166916,1.2612898349761963,-3.3864126205444336,145.25694274902344
0.049999997019767761,0.44368770718574524,0.71127218008041382,0.28872781991958618,-0.28915786743164063,1.0533733367919922,-1.0636940002441406,-0.022991975769400597,1.2366526126861572,-2.5682854652404785,145.9046630859375
0.059999998658895493,0.2885410487651825,0.71145892143249512,0.55544239282608032,-1.1979446411132813,0.83650398254394531,0.0103302001953125,0.02703673392534256,1.1811654567718506,-2.8219103813171387,145.92607116699219
0.070000000298023224,0.29180541634559631,0.4441186785697937,0.70819461345672607,-1.0740203857421875,-0.36144638061523438,1.1669731140136719,-0.093838438391685486,1.3187751770019531,-2.5306005477905273,143.70765686035156
0.079999998211860657,0.55857294797897339,0.29077959060668945,0.70922040939331055,0.18589210510253906,-1.3425254821777344,0.86748313903808594,-0.095583081245422363,1.3032996654510498,-2.2757291793823242,144.61685180664063
0.08999999612569809,0.70718163251876831,0.29281836748123169,0.44522520899772644,1.1359901428222656,-1.0946731567382813,-0.38210105895996094,-0.089864298701286316,1.3124936819076538,-2.0450057983398438,143.10786437988281
0.099999994039535522,0.70696800947189331,0.55775415897369385,0.29303199052810669,0.92944717407226563,0.10327529907226563,-1.3631801605224609,-0.02760271355509758,1.340461254119873,-2.9292263984680176,143.15408325195313
