"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","Id","Iq","Vd","Vq"
0,0.21719926595687866,0.35980594158172607,0.78280073404312134,-0.69191551208496094,-0.18588447570800781,0.75388717651367188,-0.061844639480113983,0.84490269422531128,-34.908699035644531,191.48626708984375
0.0099999997764825821,0.79853498935699463,0.20146501064300537,0.65177226066589355,0.12392997741699219,-0.20653915405273438,-0.072286605834960938,-0.096993565559387207,0.16559633612632751,-28.028139114379883,204.02745056152344
0.019999999552965164,0.77927911281585693,0.64176923036575317,0.22072085738182068,0.50603294372558594,-0.030979156494140625,-1.0533657073974609,-0.069661937654018402,0.91208457946777344,-35.153873443603516,189.40232849121094
0.029999999329447746,0.20022207498550415,0.79977792501449585,0.3468901515007019,-0.22719383239746094,-0.051631927490234375,-0.13424873352050781,-0.044658508151769638,0.091057479381561279,-27.898811340332031,204.98739624023438
0.039999999105930328,0.21831458806991577,0.36280837655067444,0.78168541193008423,-0.66093254089355469,-0.1962127685546875,0.79519462585449219,-0.094773262739181519,0.85358595848083496,-34.450241088867188,190.59678649902344
0.049999997019767761,0.79815304279327393,0.20184698700904846,0.65331006050109863,0.030984878540039063,-0.2478485107421875,-0.051631927490234375,-0.032415367662906647,0.16217009723186493,-28.674928665161133,203.8961181640625
0.059999998658895493,0.78066301345825195,0.63788574934005737,0.21933695673942566,0.50603485107421875,3.814697265625e-06,-0.99140357971191406,-0.078795894980430603,0.87601852416992188,-34.790573120117188,190.01309204101563
0.070000000298023224,0.2011038064956665,0.7988961935043335,0.34900480508804321,-0.20653915405273438,0.030984878540039063,-0.16523170471191406,-0.0095244152471423149,0.14622411131858826,-29.048067092895508,204.10324096679688
0.079999998211860657,0.21668702363967896,0.36147814989089966,0.78331297636032104,-0.65060806274414063,-0.20653915405273438,0.70224952697753906,-0.077394798398017883,0.79251545667648315,-34.2454833984375,191.79348754882813
0.08999999612569809,0.79786807298660278,0.20213192701339722,0.65231657028198242,0.092947006225585938,-0.26850128173828125,-0.17555809020996094,-0.13886339962482452,0.16640284657478333,-27.657546997070313,203.7099609375
0.099999994039535522,0.78036248683929443,0.64178067445755005,0.21963751316070557,0.50603485107421875,-0.0413055419921875,-0.99140167236328125,-0.045891903340816498,0.8737025260925293,-35.097476959228516,190.18093872070313
0.10999999940395355,0.20049405097961426,0.79950594902038574,0.349476158618927,-0.2478485107421875,-0.030977249145507813,-0.20653915405273438,-0.010462294332683086,0.13255524635314941,-28.721748352050781,204.38352966308594
