"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","Id","Iq","Vd","Vq"
0,0.68216240406036377,0.31783756613731384,0.62666070461273193,0.7332305908203125,-1.4664497375488281,0.3717803955078125,-0.036917667835950851,1.3615511655807495,-1.9656691551208496,129.82720947265625
0.0099999997764825821,0.68204307556152344,0.37165078520774841,0.31795689463615417,1.1876258850097656,-0.65060615539550781,-0.98107528686523438,-0.026129603385925293,1.3489502668380737,-1.8853020668029785,130.01905822753906
0.019999999552965164,0.62723994255065918,0.68306779861450195,0.31693217158317566,0.42341804504394531,0.68159675598144531,-1.4148139953613281,0.015114685520529747,1.3199043273925781,-2.2674722671508789,130.52731323242188
0.029999999329447746,0.31818521022796631,0.68181478977203369,0.37334150075912476,-0.96042060852050781,1.2289352416992188,-0.62995338439941406,-0.023017963394522667,1.3626421689987183,-2.2854666709899902,129.65243530273438
0.039999999105930328,0.31739720702171326,0.62575459480285645,0.68260276317596436,-1.4871044158935547,0.43374443054199219,0.66094207763671875,0.035571932792663574,1.3621623516082764,-2.9422321319580078,129.97305297851563
0.049999997019767761,0.37039071321487427,0.31658309698104858,0.68341690301895142,-0.58864212036132813,-0.88813018798828125,1.1876258850097656,-0.016043296083807945,1.2954988479614258,-1.9341726303100586,131.04179382324219
0.059999998658895493,0.68252891302108765,0.31747108697891235,0.62750023603439331,0.70224952697753906,-1.4457969665527344,0.40276336669921875,-0.0073896250687539577,1.3433560132980347,-2.1733584403991699,130.21290588378906
0.070000000298023224,0.68052470684051514,0.37204334139823914,0.31947529315948486,1.2392616271972656,-0.59897041320800781,-0.96042060852050781,-0.042619906365871429,1.3613858222961426,-1.6316771507263184,129.07968139648438
0.079999998211860657,0.62932014465332031,0.68178021907806396,0.31821975111961365,0.3717803955078125,0.68159675598144531,-1.4148159027099609,-0.020711511373519897,1.3064734935760498,-1.6126465797424316,130.04646301269531
0.08999999612569809,0.31627944111824036,0.68372058868408203,0.36937004327774048,-0.91911125183105469,1.0946826934814453,-0.71256828308105469,0.030614495277404785,1.2788853645324707,-2.2043881416320801,131.37115478515625
0.099999994039535522,0.31823870539665222,0.63024502992630005,0.68176126480102539,-1.4457969665527344,0.42341804504394531,0.64028739929199219,0.024383982643485069,1.3241407871246338,-2.371793270111084,130.09138488769531
0.10999999940395355,0.36895599961280823,0.31718713045120239,0.68281286954879761,-0.72289657592773438,-0.87780380249023438,1.1359901428222656,0.055467307567596436,1.2927985191345215,-2.5070643424987793,130.87069702148438
