"Time / s","rpm to rad/s","CAN Unpack:id","Manual Switch","Gain:1","Ref Field Current","Gain:3","Torque"
0,52.359878540039063,52.229877471923828,-3.0955662727355957,-3.1187934875488281,0.80000001192092896,0.1652374267578125,-4.3337931632995605
0.00090000004274770617,52.359878540039063,52.18121337890625,-3.0292191505432129,-2.9638881683349609,0.80000001192092896,0.1652374267578125,-4.2409071922302246
0.0018000000854954123,52.359878540039063,52.163681030273438,-2.9976329803466797,-2.9845428466796875,0.80000001192092896,0.1652374267578125,-4.1966862678527832
0.0027000000700354576,52.359878540039063,52.155570983886719,-2.9763247966766357,-3.0258502960205078,0.80000001192092896,0.072294235229492188,-4.1668548583984375
0.0036000001709908247,52.359878540039063,52.152641296386719,-2.960850715637207,-2.9638881683349609,0.80000001192092896,0.082622528076171875,-4.1451911926269531
0.0045000002719461918,52.359878540039063,52.280036926269531,-3.1051101684570313,-3.1497764587402344,0.80000001192092896,0.1136016845703125,-4.3471541404724121
0.0054000001400709152,52.359878540039063,52.433811187744141,-3.2871944904327393,-3.1601047515869141,0.80000001192092896,0.19621849060058594,-4.6020722389221191
0.006300000473856926,52.359878540039063,52.451339721679688,-3.3121771812438965,-3.2840290069580078,0.80000001192092896,0.13425636291503906,-4.6370482444763184
0.0072000003419816494,52.359878540039063,52.459453582763672,-3.3270881175994873,-3.3046836853027344,0.80000001192092896,0.15491104125976563,-4.657923698425293
0.0081000002101063728,52.359878540039063,52.462379455566406,-3.3363850116729736,-3.2737026214599609,0.80000001192092896,0.18589401245117188,-4.6709389686584473
0.0090000005438923836,52.359878540039063,52.334999084472656,-3.1910114288330078,-3.3356647491455078,0.80000001192092896,0.20654678344726563,-4.4674162864685059
0.0099000008776783943,52.359878540039063,52.221946716308594,-3.0541322231292725,-3.1084671020507813,0.80000001192092896,0.1136016845703125,-4.275784969329834
0.01080000028014183,52.359878540039063,52.181228637695313,-2.9973158836364746,-3.0878124237060547,0.80000001192092896,0.13425636291503906,-4.1962423324584961
