"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","V delta","Vdc","Ud*","Uq*","Id","Iq"
0,0.55600607395172119,0.44399392604827881,0.47356206178665161,-1.1463088989257813,0.4234161376953125,0.27883720397949219,18.5546875,582.32421875,2.6398513317108154,-38.943260192871094,-0.23985794186592102,0.97263538837432861
0.39999997615814209,0.43858709931373596,0.56141287088394165,0.50858968496322632,0.86748313903808594,-1.2805614471435547,0.051639556884765625,18.75,582.2265625,20.372383117675781,-36.066028594970703,-0.36486208438873291,1.1977198123931885
0.79999995231628418,0.55824518203735352,0.44175481796264648,0.50520902872085571,-0.082614898681640625,0.53701591491699219,-0.73322296142578125,18.45703125,583.203125,32.489715576171875,-22.068592071533203,0.026071926578879356,0.73298186063766479
1.1999999284744263,0.43781965970993042,0.56218034029006958,0.47708329558372498,-0.49569892883300781,-0.50602531433105469,0.60930633544921875,18.359375,583.59375,42.356685638427734,-6.4164505004882813,-0.049824588000774384,0.73845738172531128
1.5999999046325684,0.56359577178955078,0.43640425801277161,0.5515601634979248,0.71257591247558594,-0.16522979736328125,-0.83649444580078125,18.5546875,584.47265625,46.431957244873047,9.4782924652099609,-0.034733813256025314,0.89632952213287354
1.9999998807907104,0.45074844360351563,0.56777352094650269,0.43222647905349731,-0.93976593017578125,0.64028549194335938,-0.020650863647460938,18.9453125,584.27734375,41.188095092773438,27.609891891479492,0.21447327733039856,0.89083945751190186
2.3999998569488525,0.52011615037918091,0.41780373454093933,0.58219623565673828,0.43374443054199219,-0.79518699645996094,0.082620620727539063,18.5546875,583.7890625,34.053951263427734,44.404262542724609,-0.0073327124118804932,0.73088449239730835
2.7999997138977051,0.52123510837554932,0.58213227987289429,0.41786772012710571,-0.0413055419921875,0.67126846313476563,-0.92943954467773438,18.9453125,583.203125,17.753376007080078,53.029911041259766,0.21841803193092346,0.89989268779754639
3.1999998092651367,0.43713843822479248,0.42529833316802979,0.57470166683197021,-0.80551338195800781,-0.64027786254882813,1.0430450439453125,18.84765625,582.91015625,0.92823398113250732,55.893070220947266,0.19843757152557373,1.164364218711853
3.5999999046325684,0.5801081657409668,0.53643542528152466,0.41989186406135559,1.0223922729492188,-0.38210105895996094,-0.95009422302246094,18.84765625,583.3984375,-15.928983688354492,53.472339630126953,0.24142360687255859,1.1473289728164673
3.9999997615814209,0.41317534446716309,0.51210510730743408,0.58682465553283691,-0.88813018798828125,0.81584739685058594,-0.1445770263671875,18.75,583.49609375,-32.827720642089844,48.648521423339844,0.42606291174888611,0.88968700170516968
4.3999996185302734,0.57405775785446167,0.4398612380027771,0.42594224214553833,0.46472549438476563,-1.1566371917724609,0.4234161376953125,18.65234375,584.08203125,-42.831893920898438,34.764251708984375,0.23402893543243408,1.0414338111877441
4.7999997138977051,0.42390131950378418,0.57609868049621582,0.5365215539932251,-0.051631927490234375,0.80552291870117188,-1.1463088989257813,18.65234375,583.984375,-49.822776794433594,18.791818618774414,0.19948969781398773,1.1119148731231689
