"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","V delta","Vdc","Ud*","Uq*","Id","Iq","omega_e","theta_e"
0,0.6827244758605957,0.34795323014259338,0.31727555394172668,0.0103302001953125,-1.0430393218994141,0.67126846313476563,18.84765625,565.8203125,-132.30104064941406,6.1940245628356934,-0.0088660521432757378,0.99832344055175781,104.92917633056641,-3.0190706253051758
0.0099999997764825821,0.64654910564422607,0.68247294425964355,0.31752708554267883,0.84683036804199219,-0.93976593017578125,-0.26850128173828125,19.53125,566.30859375,-131.44404602050781,4.6280002593994141,-0.018666189163923264,1.04189133644104,104.92917633056641,-1.9697787761688232
0.019999999552965164,0.31479734182357788,0.68520265817642212,0.34871166944503784,0.69192123413085938,-0.020650863647460938,-1.0327110290527344,18.75,566.2109375,-133.7489013671875,5.8624472618103027,0.026801645755767822,1.0003498792648315,104.92917633056641,-0.92048680782318115
0.029999999329447746,0.31111353635787964,0.65406644344329834,0.68888646364212036,-0.17555809020996094,0.78486824035644531,-0.96042060852050781,18.9453125,566.2109375,-136.36286926269531,6.1842231750488281,0.071394525468349457,1.0068128108978271,104.84046936035156,0.12880516052246094
0.039999999105930328,0.34699052572250366,0.31466221809387207,0.68533778190612793,-1.0120563507080078,0.65061378479003906,-0.030977249145507813,18.84765625,566.2109375,-134.05342102050781,6.9890155792236328,0.026321940124034882,0.96476095914840698,104.92778778076172,1.1780967712402344
0.049999997019767761,0.6864628791809082,0.31353715062141418,0.65219545364379883,-0.90878486633300781,-0.19621086120605469,0.80552101135253906,18.84765625,566.2109375,-134.60165405273438,6.705662727355957,0.03570922464132309,0.99379575252532959,105.28708648681641,2.2273893356323242
0.059999998658895493,0.68437886238098145,0.34884417057037354,0.31562113761901855,-0.0413055419921875,-1.0740184783935547,0.64028739929199219,19.43359375,566.40625,-133.24540710449219,6.7243762016296387,0.014193872921168804,0.99654996395111084,104.30366516113281,3.2735395431518555
0.070000000298023224,0.65019112825393677,0.68286490440368652,0.31713509559631348,0.81584930419921875,-0.9191131591796875,-0.23752212524414063,19.23828125,566.6015625,-132.26394653320313,6.2140130996704102,0.0047082207165658474,1.0093070268630981,104.30091094970703,4.3165483474731445
0.079999998211860657,0.31702432036399841,0.6829756498336792,0.34750768542289734,0.69192123413085938,3.814697265625e-06,-1.0223827362060547,19.3359375,566.50390625,-132.67120361328125,6.4312143325805664,0.012675821781158447,0.99578428268432617,104.5699462890625,5.3595571517944336
0.08999999612569809,0.31655573844909668,0.65284091234207153,0.68344426155090332,-0.23752212524414063,0.80552291870117188,-0.93976783752441406,18.84765625,565.91796875,-132.89297485351563,5.8698077201843262,0.0072160563431680202,1.014001727104187,103.94294738769531,-6.1638050079345703
0.099999994039535522,0.34511753916740417,0.31648623943328857,0.68351376056671143,-1.0533657073974609,0.65061378479003906,-0.041303634643554688,18.75,565.4296875,-133.12950134277344,6.4150066375732422,0.010175029747188091,0.98951166868209839,104.65737915039063,-5.1176548004150391
0.10999999940395355,0.68198901414871216,0.31801098585128784,0.6496199369430542,-0.85714912414550781,-0.23752021789550781,0.85715675354003906,18.9453125,565.52734375,-131.42732238769531,5.6736230850219727,-0.035149555653333664,1.001725435256958,105.1982421875,-4.065220832824707
0.11999999731779099,0.68393450975418091,0.3506217896938324,0.31606549024581909,0.030984878540039063,-1.0636940002441406,0.72290420532226563,19.140625,565.8203125,-132.63591003417969,4.9586410522460938,-0.0071821017190814018,1.040168285369873,104.57137298583984,-3.0190706253051758
0.12999999523162842,0.64629042148590088,0.68451225757598877,0.31548777222633362,0.84682846069335938,-0.96042060852050781,-0.25817489624023438,19.23828125,566.015625,-132.55300903320313,4.4343318939208984,-0.00021606683731079102,1.0520172119140625,105.28565216064453,-1.966637134552002
0.14000000059604645,0.31414026021957397,0.68585973978042603,0.34912168979644775,0.69192123413085938,-0.020650863647460938,-1.0223846435546875,19.3359375,566.30859375,-134.09030151367188,5.9758987426757813,0.032585382461547852,0.99390316009521484,104.93058776855469,-0.91734516620635986
0.14999999105930328,0.31263536214828491,0.65456211566925049,0.68736463785171509,-0.15490341186523438,0.7848663330078125,-0.87780380249023438,19.23828125,566.2109375,-135.49455261230469,7.1652870178222656,0.05463254451751709,0.96110975742340088,104.92922973632813,0.13194656372070313
0.15999999642372131,0.34850850701332092,0.31195330619812012,0.68804669380187988,-1.0120563507080078,0.74355888366699219,-0.01032257080078125,18.9453125,566.40625,-135.51716613769531,5.7838611602783203,0.050390854477882385,1.0157172679901123,104.92919158935547,1.1780967712402344
0.17000000178813934,0.68437343835830688,0.31562656164169312,0.65070128440856934,-0.88813209533691406,-0.23752021789550781,0.78486824035644531,19.43359375,566.50390625,-133.192626953125,6.7077045440673828,0.0052505931816995144,0.97381037473678589,104.92928314208984,2.2273893356323242
0.17999999225139618,0.68216145038604736,0.34980317950248718,0.31783854961395264,0.030984878540039063,-1.0223827362060547,0.65061378479003906,18.75,566.40625,-131.76673889160156,6.9432573318481445,-0.016244154423475266,0.97653049230575562,104.66009521484375,3.2735395431518555
0.18999999761581421,0.6521378755569458,0.6833341121673584,0.3166658878326416,0.76421165466308594,-0.93976593017578125,-0.24784660339355469,19.23828125,566.69921875,-132.85360717773438,6.7752976417541504,0.019502501934766769,0.98937034606933594,103.94445037841797,4.3165483474731445
0.19999998807907104,0.31722038984298706,0.68277961015701294,0.34940201044082642,0.6815948486328125,3.814697265625e-06,-1.0533638000488281,18.9453125,566.2109375,-132.2060546875,5.8192138671875,0.00048146647168323398,1.0093154907226563,104.29944610595703,5.3595571517944336
