"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","V delta","Vdc","Ud*","Uq*","Id","Iq","omega_e","theta_e"
0,0.69710808992385864,0.30289191007614136,0.49133634567260742,-0.29948234558105469,0.072294235229492188,-0.14457511901855469,14.84375,576.5625,15.875528335571289,130.3048095703125,-0.051788490265607834,-0.20932546257972717,104.92917633056641,-1.9477875232696533
0.0099999997764825821,0.69550824165344238,0.51567858457565308,0.30449178814888,-0.23752212524414063,-0.1962127685546875,-0.0413055419921875,14.74609375,576.3671875,13.726482391357422,129.53099060058594,0.020294588059186935,-0.11770984530448914,104.92917633056641,-0.89535397291183472
0.019999999552965164,0.48394760489463806,0.69654178619384766,0.30345818400382996,-0.14457511901855469,-0.37177276611328125,-0.0413055419921875,15.234375,577.05078125,13.977842330932617,130.35818481445313,0.011566070839762688,-0.1948731541633606,104.92917633056641,0.15393802523612976
0.029999999329447746,0.30213052034378052,0.69786947965621948,0.51464331150054932,0.10327529907226563,-0.35111808776855469,-0.14457511901855469,15.13671875,576.66015625,14.913742065429688,131.02951049804688,-0.027166515588760376,-0.26129680871963501,104.92919158935547,1.2032303810119629
0.039999999105930328,0.30210289359092712,0.48554351925849915,0.69789707660675049,0.061967849731445313,-0.15490341186523438,-0.38210105895996094,16.11328125,577.05078125,15.272258758544922,131.09359741210938,-0.036973178386688232,-0.25372666120529175,104.97420501708984,2.2525219917297363
0.049999997019767761,0.51227319240570068,0.30238288640975952,0.69761711359024048,-0.12392234802246094,0.051639556884765625,-0.39242744445800781,15.13671875,577.24609375,16.351665496826172,130.78739929199219,-0.071486532688140869,-0.2481558620929718,104.34598541259766,3.3018136024475098
0.059999998658895493,0.69538348913192749,0.30461651086807251,0.48750409483909607,-0.19621086120605469,0.051639556884765625,-0.13424873352050781,14.16015625,577.1484375,15.891515731811523,129.32615661621094,-0.063467778265476227,-0.13473999500274658,104.92892456054688,4.3479647636413574
0.070000000298023224,0.69522082805633545,0.51298850774765015,0.30477920174598694,-0.26850128173828125,-0.14457511901855469,-0.030977249145507813,15.4296875,577.1484375,15.145588874816895,129.313720703125,-0.024570371955633163,-0.13495939970016479,104.34598541259766,5.3909730911254883
0.079999998211860657,0.48480141162872314,0.69590950012207031,0.3040904700756073,-0.15490341186523438,-0.36144638061523438,-0.082612991333007813,14.6484375,576.7578125,13.822684288024902,129.86959838867188,0.020058980211615562,-0.16588036715984344,104.25600433349609,6.4339818954467773
0.08999999612569809,0.30249881744384766,0.69750118255615234,0.51208299398422241,0.082620620727539063,-0.34079170227050781,-0.1445770263671875,16.015625,576.5625,15.024223327636719,130.70916748046875,-0.026258468627929688,-0.24326217174530029,104.88387298583984,-5.0862388610839844
0.099999994039535522,0.30109718441963196,0.48768404126167297,0.69890284538269043,0.061967849731445313,-0.11359596252441406,-0.42340850830078125,15.625,576.46484375,14.520869255065918,131.68490600585938,0.003629585262387991,-0.28375944495201111,104.30110931396484,-4.0432300567626953
0.10999999940395355,0.51264399290084839,0.30296534299850464,0.69703465700149536,-0.15490341186523438,0.030984878540039063,-0.28915596008300781,15.13671875,576.46484375,14.489020347595215,130.44276428222656,-0.01016782782971859,-0.18535439670085907,104.88410186767578,-2.9939379692077637
0.11999999731779099,0.69706571102142334,0.30293428897857666,0.49000856280326843,-0.24784660339355469,0.10327529907226563,-0.12392044067382813,15.0390625,576.46484375,16.182462692260742,130.23028564453125,-0.064895063638687134,-0.19511309266090393,105.51243591308594,-1.9415044784545898
0.12999999523162842,0.69664406776428223,0.51344829797744751,0.30335590243339539,-0.26850128173828125,-0.15490341186523438,0.030984878540039063,14.84375,576.7578125,14.697896957397461,130.23684692382813,-0.0023347120732069016,-0.17456381022930145,104.929443359375,-0.89535397291183472
0.14000000059604645,0.47878241539001465,0.69658094644546509,0.30341905355453491,-0.072286605834960938,-0.37177276611328125,-0.10326766967773438,14.453125,576.953125,12.016255378723145,130.66647338867188,0.085083574056625366,-0.17007862031459808,104.34598541259766,0.15393802523612976
0.14999999105930328,0.30187532305717468,0.69812464714050293,0.51742035150527954,0.12392997741699219,-0.33046531677246094,-0.15490341186523438,16.30859375,576.953125,14.305370330810547,131.38572692871094,-0.0075938208028674126,-0.26448512077331543,105.51216125488281,1.2063717842102051
0.15999999642372131,0.30131125450134277,0.48792117834091187,0.69868874549865723,0.19622039794921875,-0.13424873352050781,-0.35111808776855469,15.8203125,577.34375,16.67997932434082,131.48545837402344,-0.08811640739440918,-0.30582544207572937,104.97427368164063,2.2556633949279785
0.17000000178813934,0.51682251691818237,0.30224454402923584,0.69775545597076416,-0.18588447570800781,0.051639556884765625,-0.34079360961914063,14.74609375,577.1484375,14.635618209838867,131.13555908203125,-0.0089607741683721542,-0.22806283831596375,104.30111694335938,3.3018136024475098
0.17999999225139618,0.69516175985336304,0.30483824014663696,0.48630228638648987,-0.25817489624023438,-0.020650863647460938,-0.20653915405273438,14.94140625,577.44140625,15.825509071350098,129.27008056640625,-0.066324144601821899,-0.12810009717941284,104.92892456054688,4.3511061668395996
0.18999999761581421,0.69567191600799561,0.51518708467483521,0.30432808399200439,-0.2478485107421875,-0.13424873352050781,0.020658493041992188,15.33203125,577.5390625,14.773691177368164,129.78338623046875,-0.010813819244503975,-0.15525674819946289,104.92913055419922,5.3941144943237305
0.19999998807907104,0.4835965633392334,0.69670915603637695,0.30329081416130066,-0.082612991333007813,-0.36144638061523438,-0.010324478149414063,14.0625,577.34375,13.458335876464844,130.59825134277344,0.037613175809383392,-0.21076259016990662,103.67306518554688,6.4339818954467773
