"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","V delta","Vdc","Ud*","Uq*","Id","Iq","omega_e","theta_e"
0,0.54850149154663086,0.45149847865104675,0.51472723484039307,0.75388526916503906,-1.2186012268066406,3.814697265625e-06,18.1640625,576.85546875,0.19660675525665283,32.798736572265625,-0.037180598825216293,1.1487014293670654,20.828325271606445,-2.2619469165802002
0.0099999997764825821,0.55294960737228394,0.44705039262771606,0.4942326545715332,0.71257781982421875,-0.92943954467773438,-0.13424873352050781,18.5546875,577.24609375,-0.92468982934951782,35.350997924804688,0.017538448795676231,0.94801324605941772,20.200525283813477,-2.0577433109283447
0.019999999552965164,0.54757893085479736,0.45242106914520264,0.47502398490905762,0.96042823791503906,-0.90878486633300781,-0.32013702392578125,18.45703125,577.05078125,-1.6648135185241699,33.084999084472656,0.036906719207763672,1.1029436588287354,20.734018325805664,-1.850398063659668
0.029999999329447746,0.54522490501403809,0.4547751247882843,0.45970335602760315,0.9397735595703125,-0.69191551208496094,-0.57831573486328125,18.9453125,576.953125,-0.69946134090423584,33.874961853027344,-0.0070776939392089844,1.0519489049911499,20.828325271606445,-1.639911413192749
0.039999999105930328,0.54957878589630127,0.4696686863899231,0.45042121410369873,0.82617568969726563,-0.5060272216796875,-0.67126083374023438,17.96875,577.24609375,-1.7158489227294922,35.005382537841797,0.032501302659511566,0.94746792316436768,20.640687942504883,-1.4357080459594727
0.049999997019767761,0.5498816967010498,0.48680117726325989,0.4501183032989502,0.86748313903808594,-0.2994842529296875,-0.95009231567382813,18.26171875,577.05078125,-0.78285723924636841,33.613704681396484,-0.013088783249258995,1.0633190870285034,21.362340927124023,-1.2220795154571533
0.059999998658895493,0.55335229635238647,0.50218969583511353,0.44664770364761353,0.6299591064453125,-0.030977249145507813,-0.92943954467773438,18.5546875,577.05078125,0.20020723342895508,35.559154510498047,-0.05274643748998642,0.90225338935852051,20.20098876953125,-1.017876148223877
0.070000000298023224,0.54819494485855103,0.52729278802871704,0.45180505514144897,0.66094017028808594,0.072294235229492188,-1.1256561279296875,18.1640625,577.1484375,-2.5720903873443604,33.693840026855469,0.047706745564937592,1.0502141714096069,21.268041610717773,-0.80738931894302368
0.079999998211860657,0.54537785053253174,0.54335629940032959,0.45462211966514587,0.44407081604003906,0.30981826782226563,-1.1256561279296875,18.5546875,576.85546875,-1.7479205131530762,34.475540161132813,0.0070937676355242729,1.0047030448913574,21.362821578979492,-0.59376102685928345
0.08999999612569809,0.52888405323028564,0.55135387182235718,0.44864609837532043,0.2685089111328125,0.39243698120117188,-1.0120563507080078,18.359375,577.05078125,-2.7161581516265869,35.874443054199219,0.048702560365200043,0.89655303955078125,20.641168594360352,-0.38955748081207275
0.099999994039535522,0.50990194082260132,0.55068916082382202,0.44931083917617798,0.10327529907226563,0.72290420532226563,-1.1050014495849609,18.1640625,576.85546875,-2.0536901950836182,33.915760040283203,0.011850198730826378,1.0733623504638672,21.896352767944336,-0.17278760671615601
0.10999999940395355,0.48954445123672485,0.55463612079620361,0.445363849401474,-0.12392234802246094,0.62996101379394531,-0.89845848083496094,18.26171875,576.7578125,-2.6459379196166992,36.512386322021484,0.040138445794582367,0.88154691457748413,20.829303741455078,0.037699103355407715
0.11999999731779099,0.47016125917434692,0.55026113986968994,0.44973886013031006,-0.33046531677246094,0.79519462585449219,-0.85714912414550781,18.5546875,576.953125,-2.9000856876373291,35.277698516845703,0.040800333023071289,0.97379606962203979,21.268524169921875,0.24818581342697144
0.12999999523162842,0.45437368750572205,0.54562628269195557,0.45652949810028076,-0.58864402770996094,0.90879249572753906,-0.74355125427246094,18.45703125,576.85546875,-2.7492456436157227,34.576824188232422,0.027746319770812988,1.0533638000488281,21.456647872924805,0.46495571732521057
0.14000000059604645,0.44772684574127197,0.55227315425872803,0.46521824598312378,-0.70224189758300781,0.68159675598144531,-0.38210105895996094,18.5546875,576.85546875,-0.30285334587097168,37.298564910888672,-0.061922274529933929,0.83422601222991943,20.735069274902344,0.67230087518692017
0.14999999105930328,0.44805461168289185,0.55194538831710815,0.48919489979743958,-0.97074699401855469,0.82617568969726563,-0.28915596008300781,18.26171875,576.66015625,-1.3445619344711304,34.811447143554688,-0.020589729771018028,1.0472774505615234,21.362363815307617,0.88907104730606079
0.15999999642372131,0.44606921076774597,0.55393081903457642,0.51103979349136353,-0.9707489013671875,0.69192314147949219,-0.10326766967773438,18.45703125,576.66015625,-2.3588829040527344,36.083793640136719,0.026175763458013535,0.95988982915878296,20.922712326049805,1.0995573997497559
0.17000000178813934,0.45045772194862366,0.54954230785369873,0.52789860963821411,-1.1463108062744141,0.60930633544921875,0.14458274841308594,18.5546875,576.7578125,-1.7858272790908813,34.648323059082031,-0.0025662283878773451,1.0503476858139038,20.734573364257813,1.3100438117980957
0.17999999225139618,0.45355081558227539,0.54644918441772461,0.54568499326705933,-1.1256561279296875,0.40276336669921875,0.35112762451171875,18.45703125,576.66015625,-1.4212813377380371,35.539474487304688,-0.017409186810255051,1.0020266771316528,21.456207275390625,1.5236725807189941
0.18999999761581421,0.44759085774421692,0.52929139137268066,0.55240917205810547,-1.0120582580566406,0.22720146179199219,0.44407081604003906,18.65234375,576.7578125,-1.993691086769104,36.621490478515625,0.016882717609405518,0.90698850154876709,20.200916290283203,1.7278761863708496
0.19999998807907104,0.4495106041431427,0.51143527030944824,0.55048942565917969,-1.1463088989257813,0.030984878540039063,0.77453994750976563,18.26171875,576.7578125,-0.88183820247650146,33.899856567382813,-0.029516002163290977,1.1179976463317871,21.268089294433594,1.9383625984191895
