"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","Id","Iq","Vd","Vq"
0,0.76572275161743164,0.30259060859680176,0.23427724838256836,0.25818252563476563,-0.98107528686523438,0.39243698120117188,0.80946815013885498,0.33057063817977905,-13.627096176147461,190.83364868164063
0.0099999997764825821,0.44401177763938904,0.80182558298110962,0.19817441701889038,0.84683036804199219,-0.85714912414550781,-0.74354934692382813,1.0941740274429321,-0.11380617320537567,-12.589442253112793,200.49870300292969
0.019999999552965164,0.23151761293411255,0.70236390829086304,0.76848238706588745,-0.28915596008300781,0.90879249572753906,-0.6609344482421875,0.9167705774307251,0.23815719783306122,-13.994586944580078,193.20736694335938
0.029999999329447746,0.55421841144561768,0.19839933514595032,0.80160069465637207,-1.1050014495849609,0.58865165710449219,0.51636123657226563,1.102647066116333,-0.083354875445365906,-13.181180953979492,200.27554321289063
0.039999999105930328,0.76689785718917847,0.30239242315292358,0.23310214281082153,0.22720146179199219,-1.1256542205810547,0.4234161376953125,0.90935200452804565,0.34870967268943787,-15.12486743927002,191.53335571289063
0.049999997019767761,0.4423028826713562,0.80163764953613281,0.19836235046386719,0.91912078857421875,-0.84682083129882813,-0.78486061096191406,1.1542160511016846,-0.082967758178710938,-13.874491691589355,200.32643127441406
0.059999998658895493,0.23159998655319214,0.70125269889831543,0.76840001344680786,-0.3511199951171875,0.79519271850585938,-0.69191551208496094,0.86955773830413818,0.23049584031105042,-13.743671417236328,193.07196044921875
0.070000000298023224,0.55611592531204224,0.19843986630439758,0.8015601634979248,-1.0120582580566406,0.5266876220703125,0.45439910888671875,0.99865627288818359,-0.088877461850643158,-12.016617774963379,200.36408996582031
0.079999998211860657,0.76741743087768555,0.30102962255477905,0.23258259892463684,0.17556571960449219,-0.98107528686523438,0.38210868835449219,0.8019530177116394,0.27675509452819824,-13.014408111572266,192.24365234375
0.08999999612569809,0.43937036395072937,0.80109786987304688,0.19890210032463074,0.95010185241699219,-0.82616806030273438,-0.79518699645996094,1.1717071533203125,-0.073163315653800964,-13.753721237182617,200.1397705078125
0.099999994039535522,0.23261895775794983,0.69946593046188354,0.76738107204437256,-0.34079170227050781,0.89846611022949219,-0.61962509155273438,0.88969886302947998,0.2812950611114502,-14.038163185119629,192.15866088867188
0.10999999940395355,0.55435973405838013,0.1968654990196228,0.8031345009803772,-1.0740203857421875,0.66094017028808594,0.49570655822753906,1.0967490673065186,-0.14029376208782196,-12.560192108154297,201.26400756835938
